mouse_gene,marmoset_gene
ENSMUSG00000090799,ENSCJAG00000009772
ENSMUSG00000006289,ENSCJAG00000009755
ENSMUSG00000040713,ENSCJAG00000077028
ENSMUSG00000063457,ENSCJAG00000005632
ENSMUSG00000063457,ENSCJAG00000075858
ENSMUSG00000048752,ENSCJAG00000002220
ENSMUSG00000003123,ENSCJAG00000012963
ENSMUSG00000069089,ENSCJAG00000016093
ENSMUSG00000020135,ENSCJAG00000075116
ENSMUSG00000049555,ENSCJAG00000002217
ENSMUSG00000067064,ENSCJAG00000022267
ENSMUSG00000057464,ENSCJAG00000022267
ENSMUSG00000023903,ENSCJAG00000084342
ENSMUSG00000042849,ENSCJAG00000022267
ENSMUSG00000031594,ENSCJAG00000011564
ENSMUSG00000036611,ENSCJAG00000012400
ENSMUSG00000019080,ENSCJAG00000021402
ENSMUSG00000060049,ENSCJAG00000042768
ENSMUSG00000039208,ENSCJAG00000017834
ENSMUSG00000033762,ENSCJAG00000021401
ENSMUSG00000095640,ENSCJAG00000042768
ENSMUSG00000043782,ENSCJAG00000015462
ENSMUSG00000067513,ENSCJAG00000042768
ENSMUSG00000033249,ENSCJAG00000016481
ENSMUSG00000041064,ENSCJAG00000005214
ENSMUSG00000096436,ENSCJAG00000042768
ENSMUSG00000025702,ENSCJAG00000043002
ENSMUSG00000109328,ENSCJAG00000046913
ENSMUSG00000044055,ENSCJAG00000019076
ENSMUSG00000039198,ENSCJAG00000013002
ENSMUSG00000028189,ENSCJAG00000007444
ENSMUSG00000040065,ENSCJAG00000083681
ENSMUSG00000035960,ENSCJAG00000009726
ENSMUSG00000046805,ENSCJAG00000083681
ENSMUSG00000061474,ENSCJAG00000038451
ENSMUSG00000039982,ENSCJAG00000008349
ENSMUSG00000034220,ENSCJAG00000019058
ENSMUSG00000028433,ENSCJAG00000008324
ENSMUSG00000020333,ENSCJAG00000012835
ENSMUSG00000020133,ENSCJAG00000038129
ENSMUSG00000030972,ENSCJAG00000036244
ENSMUSG00000086213,ENSCJAG00000032132
ENSMUSG00000086213,ENSCJAG00000085413
ENSMUSG00000041319,ENSCJAG00000015451
ENSMUSG00000028188,ENSCJAG00000007432
ENSMUSG00000024691,ENSCJAG00000032132
ENSMUSG00000024691,ENSCJAG00000085413
ENSMUSG00000045273,ENSCJAG00000016089
ENSMUSG00000065470,ENSCJAG00000026571
ENSMUSG00000034212,ENSCJAG00000054585
ENSMUSG00000035953,ENSCJAG00000009687
ENSMUSG00000033728,ENSCJAG00000021399
ENSMUSG00000041431,ENSCJAG00000016075
ENSMUSG00000041431,ENSCJAG00000056429
ENSMUSG00000031392,ENSCJAG00000014452
ENSMUSG00000039456,ENSCJAG00000002781
ENSMUSG00000045994,ENSCJAG00000007744
ENSMUSG00000005763,ENSCJAG00000017048
ENSMUSG00000017943,ENSCJAG00000017789
ENSMUSG00000068417,ENSCJAG00000009676
ENSMUSG00000068523,ENSCJAG00000076362
ENSMUSG00000033707,ENSCJAG00000021397
ENSMUSG00000023904,ENSCJAG00000015444
ENSMUSG00000028187,ENSCJAG00000007400
ENSMUSG00000029173,ENSCJAG00000013178
ENSMUSG00000116138,ENSCJAG00000041782
ENSMUSG00000023905,ENSCJAG00000015434
ENSMUSG00000089265,ENSCJAG00000062937
ENSMUSG00000089308,ENSCJAG00000061309
ENSMUSG00000040720,ENSCJAG00000000064
ENSMUSG00000033697,ENSCJAG00000021395
ENSMUSG00000068407,ENSCJAG00000023229
ENSMUSG00000048486,ENSCJAG00000017787
ENSMUSG00000025701,ENSCJAG00000013406
ENSMUSG00000032387,ENSCJAG00000005200
ENSMUSG00000022945,ENSCJAG00000002772
ENSMUSG00000002221,ENSCJAG00000000161
ENSMUSG00000040600,ENSCJAG00000003180
ENSMUSG00000021846,ENSCJAG00000057280
ENSMUSG00000026842,ENSCJAG00000020525
ENSMUSG00000066720,ENSCJAG00000023120
ENSMUSG00000021629,ENSCJAG00000016039
ENSMUSG00000067341,ENSCJAG00000079011
ENSMUSG00000028186,ENSCJAG00000007377
ENSMUSG00000044037,ENSCJAG00000002182
ENSMUSG00000047109,ENSCJAG00000002769
ENSMUSG00000043822,ENSCJAG00000038452
ENSMUSG00000028185,ENSCJAG00000007380
ENSMUSG00002076656,ENSCJAG00000082502
ENSMUSG00000021743,ENSCJAG00000079813
ENSMUSG00000030945,ENSCJAG00000009414
ENSMUSG00000033653,ENSCJAG00000014866
ENSMUSG00000025451,ENSCJAG00000001340
ENSMUSG00000014776,ENSCJAG00000016465
ENSMUSG00000033111,ENSCJAG00000068672
ENSMUSG00000014837,ENSCJAG00000039578
ENSMUSG00000048652,ENSCJAG00000038186
ENSMUSG00000093562,ENSCJAG00000061309
ENSMUSG00000043913,ENSCJAG00000009133
ENSMUSG00000028436,ENSCJAG00000008463
ENSMUSG00000043102,ENSCJAG00000023270
ENSMUSG00000004032,ENSCJAG00000086630
ENSMUSG00000004032,ENSCJAG00000077476
ENSMUSG00000027016,ENSCJAG00000021534
ENSMUSG00000035486,ENSCJAG00000084898
ENSMUSG00000022526,ENSCJAG00000021390
ENSMUSG00000088528,ENSCJAG00000078393
ENSMUSG00000078773,ENSCJAG00000000080
ENSMUSG00000107906,ENSCJAG00000048589
ENSMUSG00000107906,ENSCJAG00000072470
ENSMUSG00000047067,ENSCJAG00000006583
ENSMUSG00000029762,ENSCJAG00000012250
ENSMUSG00000043251,ENSCJAG00000016422
ENSMUSG00000003970,ENSCJAG00000021388
ENSMUSG00000118799,ENSCJAG00000077278
ENSMUSG00000026269,ENSCJAG00000006582
ENSMUSG00000055413,ENSCJAG00000075526
ENSMUSG00000055413,ENSCJAG00000085978
ENSMUSG00000055413,ENSCJAG00000073373
ENSMUSG00000054967,ENSCJAG00000021381
ENSMUSG00000063236,ENSCJAG00000021378
ENSMUSG00000096393,ENSCJAG00000075167
ENSMUSG00000014859,ENSCJAG00000016403
ENSMUSG00000059878,ENSCJAG00000046651
ENSMUSG00000028437,ENSCJAG00000008473
ENSMUSG00000032494,ENSCJAG00000059066
ENSMUSG00000004035,ENSCJAG00000043588
ENSMUSG00000026270,ENSCJAG00000006565
ENSMUSG00000061758,ENSCJAG00000012250
ENSMUSG00000048696,ENSCJAG00000084941
ENSMUSG00000026841,ENSCJAG00000070440
ENSMUSG00000014791,ENSCJAG00000016361
ENSMUSG00000035478,ENSCJAG00000073603
ENSMUSG00000040524,ENSCJAG00000005128
ENSMUSG00000121583,ENSCJAG00000021410
ENSMUSG00000017950,ENSCJAG00000017746
ENSMUSG00000062822,ENSCJAG00000001333
ENSMUSG00000032495,ENSCJAG00000041750
ENSMUSG00000016624,ENSCJAG00000016227
ENSMUSG00000028438,ENSCJAG00000008519
ENSMUSG00000041548,ENSCJAG00000083788
ENSMUSG00000048271,ENSCJAG00000020427
ENSMUSG00000066319,ENSCJAG00000002148
ENSMUSG00000052131,ENSCJAG00000012250
ENSMUSG00000097148,ENSCJAG00000044469
ENSMUSG00000097148,ENSCJAG00000065510
ENSMUSG00000097148,ENSCJAG00000071766
ENSMUSG00000097148,ENSCJAG00000046997
ENSMUSG00000097148,ENSCJAG00000044576
ENSMUSG00000097148,ENSCJAG00000023377
ENSMUSG00000097148,ENSCJAG00000008234
ENSMUSG00000097148,ENSCJAG00000021040
ENSMUSG00000026271,ENSCJAG00000022936
ENSMUSG00000014418,ENSCJAG00000007185
ENSMUSG00000090166,ENSCJAG00000009638
ENSMUSG00000026116,ENSCJAG00000011421
ENSMUSG00000042129,ENSCJAG00000014680
ENSMUSG00000072596,ENSCJAG00000009638
ENSMUSG00000017679,ENSCJAG00000017736
ENSMUSG00000070130,ENSCJAG00000027667
ENSMUSG00000041679,ENSCJAG00000016352
ENSMUSG00000028443,ENSCJAG00000046200
ENSMUSG00000020163,ENSCJAG00000075823
ENSMUSG00000074634,ENSCJAG00000038913
ENSMUSG00000016619,ENSCJAG00000016242
ENSMUSG00000016619,ENSCJAG00000083283
ENSMUSG00000046312,ENSCJAG00000083712
ENSMUSG00000014856,ENSCJAG00000016332
ENSMUSG00000028441,ENSCJAG00000008549
ENSMUSG00000026840,ENSCJAG00000008567
ENSMUSG00000020167,ENSCJAG00000004642
ENSMUSG00000035469,ENSCJAG00000008772
ENSMUSG00000036046,ENSCJAG00000016255
ENSMUSG00000002633,ENSCJAG00000020423
ENSMUSG00000063919,ENSCJAG00000009146
ENSMUSG00000021431,ENSCJAG00000021330
ENSMUSG00000038871,ENSCJAG00000012283
ENSMUSG00000003352,ENSCJAG00000020762
ENSMUSG00000028439,ENSCJAG00000008563
ENSMUSG00000048489,ENSCJAG00000065688
ENSMUSG00000066900,ENSCJAG00000045161
ENSMUSG00000048108,ENSCJAG00000014713
ENSMUSG00000045091,ENSCJAG00000083345
ENSMUSG00000057531,ENSCJAG00000005751
ENSMUSG00000025959,ENSCJAG00000006023
ENSMUSG00000061353,ENSCJAG00000016304
ENSMUSG00000005034,ENSCJAG00000007331
ENSMUSG00000121513,ENSCJAG00000019680
ENSMUSG00000032496,ENSCJAG00000002108
ENSMUSG00000017707,ENSCJAG00000017722
ENSMUSG00002076080,ENSCJAG00000076447
ENSMUSG00002076080,ENSCJAG00000028377
ENSMUSG00000055963,ENSCJAG00000038595
ENSMUSG00000014786,ENSCJAG00000016263
ENSMUSG00000115726,ENSCJAG00000044868
ENSMUSG00000003360,ENSCJAG00000020775
ENSMUSG00000029130,ENSCJAG00000004357
ENSMUSG00000042793,ENSCJAG00000005906
ENSMUSG00000061322,ENSCJAG00000008574
ENSMUSG00000014782,ENSCJAG00000016239
ENSMUSG00000047441,ENSCJAG00000044868
ENSMUSG00000054855,ENSCJAG00000051836
ENSMUSG00000042097,ENSCJAG00000016278
ENSMUSG00000035268,ENSCJAG00000041532
ENSMUSG00000028445,ENSCJAG00000073482
ENSMUSG00000003354,ENSCJAG00000020792
ENSMUSG00000025958,ENSCJAG00000006039
ENSMUSG00000006586,ENSCJAG00000000144
ENSMUSG00000031966,ENSCJAG00000045554
ENSMUSG00000021500,ENSCJAG00000005697
ENSMUSG00000042079,ENSCJAG00000008291
ENSMUSG00000021950,ENSCJAG00000008101
ENSMUSG00000051648,ENSCJAG00000016220
ENSMUSG00000003355,ENSCJAG00000046812
ENSMUSG00000029176,ENSCJAG00000013271
ENSMUSG00000051853,ENSCJAG00000020800
ENSMUSG00000017697,ENSCJAG00000017705
ENSMUSG00000022996,ENSCJAG00000020802
ENSMUSG00000043953,ENSCJAG00000021831
ENSMUSG00000056917,ENSCJAG00000002062
ENSMUSG00000004842,ENSCJAG00000008810
ENSMUSG00000027656,ENSCJAG00000017699
ENSMUSG00000021458,ENSCJAG00000021327
ENSMUSG00000041130,ENSCJAG00000015194
ENSMUSG00000028444,ENSCJAG00000008660
ENSMUSG00000032386,ENSCJAG00000005107
ENSMUSG00000035238,ENSCJAG00000083736
ENSMUSG00000029761,ENSCJAG00000012295
ENSMUSG00000035226,ENSCJAG00000017675
ENSMUSG00000022179,ENSCJAG00000008320
ENSMUSG00000022997,ENSCJAG00000020813
ENSMUSG00000018326,ENSCJAG00000056863
ENSMUSG00000054320,ENSCJAG00000016213
ENSMUSG00000059213,ENSCJAG00000048410
ENSMUSG00000022193,ENSCJAG00000042177
ENSMUSG00000067713,ENSCJAG00000020827
ENSMUSG00000067713,ENSCJAG00000011613
ENSMUSG00000022707,ENSCJAG00000000191
ENSMUSG00000072423,ENSCJAG00000046458
ENSMUSG00000059674,ENSCJAG00000008170
ENSMUSG00000054582,ENSCJAG00000017628
ENSMUSG00000019320,ENSCJAG00000015221
ENSMUSG00000022185,ENSCJAG00000008076
ENSMUSG00000018322,ENSCJAG00000017607
ENSMUSG00000040569,ENSCJAG00000087303
ENSMUSG00000022528,ENSCJAG00000069910
ENSMUSG00000048154,ENSCJAG00000058349
ENSMUSG00000031393,ENSCJAG00000016796
ENSMUSG00000023176,ENSCJAG00000022226
ENSMUSG00000040688,ENSCJAG00000015245
ENSMUSG00000052316,ENSCJAG00000014042
ENSMUSG00000043252,ENSCJAG00000045533
ENSMUSG00000068196,ENSCJAG00000055644
ENSMUSG00000073889,ENSCJAG00000046015
ENSMUSG00000027011,ENSCJAG00000011559
ENSMUSG00000027011,ENSCJAG00000071216
ENSMUSG00000025956,ENSCJAG00000006072
ENSMUSG00000035107,ENSCJAG00000000646
ENSMUSG00000029413,ENSCJAG00000014374
ENSMUSG00000014846,ENSCJAG00000042043
ENSMUSG00000070871,ENSCJAG00000002901
ENSMUSG00000018209,ENSCJAG00000017580
ENSMUSG00000031394,ENSCJAG00000014412
ENSMUSG00000036745,ENSCJAG00000007255
ENSMUSG00000039199,ENSCJAG00000016204
ENSMUSG00000008482,ENSCJAG00000015265
ENSMUSG00000040204,ENSCJAG00000037051
ENSMUSG00002076528,ENSCJAG00000075049
ENSMUSG00000040164,ENSCJAG00000017576
ENSMUSG00000045005,ENSCJAG00000022490
ENSMUSG00000062564,ENSCJAG00000042631
ENSMUSG00000044533,ENSCJAG00000044987
ENSMUSG00000044533,ENSCJAG00000082897
ENSMUSG00000044533,ENSCJAG00000076943
ENSMUSG00000044533,ENSCJAG00000073345
ENSMUSG00000044533,ENSCJAG00000074990
ENSMUSG00000040154,ENSCJAG00000075207
ENSMUSG00000022807,ENSCJAG00000006828
ENSMUSG00000065301,ENSCJAG00000077898
ENSMUSG00000031969,ENSCJAG00000019530
ENSMUSG00000051344,ENSCJAG00000002896
ENSMUSG00000031397,ENSCJAG00000014368
ENSMUSG00000031891,ENSCJAG00000016198
ENSMUSG00000042845,ENSCJAG00000017567
ENSMUSG00000013160,ENSCJAG00000016190
ENSMUSG00000051769,ENSCJAG00000067403
ENSMUSG00000051769,ENSCJAG00000086097
ENSMUSG00000008658,ENSCJAG00000017351
ENSMUSG00000018211,ENSCJAG00000067403
ENSMUSG00000018211,ENSCJAG00000086097
ENSMUSG00000031328,ENSCJAG00000034881
ENSMUSG00000089255,ENSCJAG00000031251
ENSMUSG00000089255,ENSCJAG00000026855
ENSMUSG00000077709,ENSCJAG00000027859
ENSMUSG00000040048,ENSCJAG00000047303
ENSMUSG00000023755,ENSCJAG00000020856
ENSMUSG00000035443,ENSCJAG00000019542
ENSMUSG00000040132,ENSCJAG00000017560
ENSMUSG00000006599,ENSCJAG00000007129
ENSMUSG00000014602,ENSCJAG00000006425
ENSMUSG00000002500,ENSCJAG00000031300
ENSMUSG00000029188,ENSCJAG00000013366
ENSMUSG00000003573,ENSCJAG00000080144
ENSMUSG00000027195,ENSCJAG00000011325
ENSMUSG00000031988,ENSCJAG00000019546
ENSMUSG00000027692,ENSCJAG00000002326
ENSMUSG00000029415,ENSCJAG00000014396
ENSMUSG00000032497,ENSCJAG00000012550
ENSMUSG00000075705,ENSCJAG00000046785
ENSMUSG00000047026,ENSCJAG00000005054
ENSMUSG00000050383,ENSCJAG00000017560
ENSMUSG00000028222,ENSCJAG00000000196
ENSMUSG00000039628,ENSCJAG00000038529
ENSMUSG00000023000,ENSCJAG00000020862
ENSMUSG00000042015,ENSCJAG00000019853
ENSMUSG00000022999,ENSCJAG00000020863
ENSMUSG00000106336,ENSCJAG00000027868
ENSMUSG00000017003,ENSCJAG00000017560
ENSMUSG00000030942,ENSCJAG00000009499
ENSMUSG00000020332,ENSCJAG00000048685
ENSMUSG00000027009,ENSCJAG00000011542
ENSMUSG00000057788,ENSCJAG00000042114
ENSMUSG00000056978,ENSCJAG00000043821
ENSMUSG00000028223,ENSCJAG00000000199
ENSMUSG00000005237,ENSCJAG00000014881
ENSMUSG00000050440,ENSCJAG00000043821
ENSMUSG00000065743,ENSCJAG00000026466
ENSMUSG00000065743,ENSCJAG00000028764
ENSMUSG00000058626,ENSCJAG00000012346
ENSMUSG00000004988,ENSCJAG00000039442
ENSMUSG00000055681,ENSCJAG00000019706
ENSMUSG00000028224,ENSCJAG00000000205
ENSMUSG00000054555,ENSCJAG00000012314
ENSMUSG00000041685,ENSCJAG00000016496
ENSMUSG00000036026,ENSCJAG00000012369
ENSMUSG00000041153,ENSCJAG00000064348
ENSMUSG00000023004,ENSCJAG00000086136
ENSMUSG00000029189,ENSCJAG00000021061
ENSMUSG00000041135,ENSCJAG00000043196
ENSMUSG00000058239,ENSCJAG00000010451
ENSMUSG00000058301,ENSCJAG00000019627
ENSMUSG00000030134,ENSCJAG00000016210
ENSMUSG00000072235,ENSCJAG00000071730
ENSMUSG00000043091,ENSCJAG00000075171
ENSMUSG00000096423,ENSCJAG00000074328
ENSMUSG00000064619,ENSCJAG00000081876
ENSMUSG00000017002,ENSCJAG00000017558
ENSMUSG00000028226,ENSCJAG00000000239
ENSMUSG00000023484,ENSCJAG00000020904
ENSMUSG00000075256,ENSCJAG00000042373
ENSMUSG00000035992,ENSCJAG00000014616
ENSMUSG00000042042,ENSCJAG00000016195
ENSMUSG00000029417,ENSCJAG00000069895
ENSMUSG00000061461,ENSCJAG00000081638
ENSMUSG00000038836,ENSCJAG00000012370
ENSMUSG00002075450,ENSCJAG00000081254
ENSMUSG00000010721,ENSCJAG00000004344
ENSMUSG00000054874,ENSCJAG00000002115
ENSMUSG00000032783,ENSCJAG00000020910
ENSMUSG00000023939,ENSCJAG00000012454
ENSMUSG00000034701,ENSCJAG00000011529
ENSMUSG00000088437,ENSCJAG00000079774
ENSMUSG00000078632,ENSCJAG00000071646
ENSMUSG00000078632,ENSCJAG00000058074
ENSMUSG00000095675,ENSCJAG00000008940
ENSMUSG00000034239,ENSCJAG00000071646
ENSMUSG00000034239,ENSCJAG00000058074
ENSMUSG00000025453,ENSCJAG00000001373
ENSMUSG00000027194,ENSCJAG00000011232
ENSMUSG00000032498,ENSCJAG00000012414
ENSMUSG00000094695,ENSCJAG00000061694
ENSMUSG00000036322,ENSCJAG00000047567
ENSMUSG00000031849,ENSCJAG00000001175
ENSMUSG00000040899,ENSCJAG00000076944
ENSMUSG00000093996,ENSCJAG00000081837
ENSMUSG00000093996,ENSCJAG00000044079
ENSMUSG00000095234,ENSCJAG00000061694
ENSMUSG00000020945,ENSCJAG00000015046
ENSMUSG00000022704,ENSCJAG00000009294
ENSMUSG00000094066,ENSCJAG00000081837
ENSMUSG00000094066,ENSCJAG00000044079
ENSMUSG00000030994,ENSCJAG00000012285
ENSMUSG00000001076,ENSCJAG00000047886
ENSMUSG00000096596,ENSCJAG00000008940
ENSMUSG00000038009,ENSCJAG00000020919
ENSMUSG00000020946,ENSCJAG00000020030
ENSMUSG00000073468,ENSCJAG00000012533
ENSMUSG00000033669,ENSCJAG00000021384
ENSMUSG00000028456,ENSCJAG00000009239
ENSMUSG00000003575,ENSCJAG00000007421
ENSMUSG00000055041,ENSCJAG00000042992
ENSMUSG00000018486,ENSCJAG00000020024
ENSMUSG00000018008,ENSCJAG00000058542
ENSMUSG00000000125,ENSCJAG00000020014
ENSMUSG00000046785,ENSCJAG00000012409
ENSMUSG00000032384,ENSCJAG00000005023
ENSMUSG00000055707,ENSCJAG00000007445
ENSMUSG00000119162,ENSCJAG00000030083
ENSMUSG00000030935,ENSCJAG00000035643
ENSMUSG00000022701,ENSCJAG00000009315
ENSMUSG00000034187,ENSCJAG00000019994
ENSMUSG00000055945,ENSCJAG00000012527
ENSMUSG00000116207,ENSCJAG00000001373
ENSMUSG00000035964,ENSCJAG00000007447
ENSMUSG00000008859,ENSCJAG00000039772
ENSMUSG00000024406,ENSCJAG00000019789
ENSMUSG00000024406,ENSCJAG00000075006
ENSMUSG00000016995,ENSCJAG00000017541
ENSMUSG00000007888,ENSCJAG00000007427
ENSMUSG00000075054,ENSCJAG00000041871
ENSMUSG00000058833,ENSCJAG00000007459
ENSMUSG00000030110,ENSCJAG00000016166
ENSMUSG00000001964,ENSCJAG00000011853
ENSMUSG00000039000,ENSCJAG00000004298
ENSMUSG00000009734,ENSCJAG00000007618
ENSMUSG00000050410,ENSCJAG00000019800
ENSMUSG00000077535,ENSCJAG00000034104
ENSMUSG00000077535,ENSCJAG00000075453
ENSMUSG00000077535,ENSCJAG00000046532
ENSMUSG00000077535,ENSCJAG00000028164
ENSMUSG00000077535,ENSCJAG00000025233
ENSMUSG00000077535,ENSCJAG00000080902
ENSMUSG00000077535,ENSCJAG00000065189
ENSMUSG00000077535,ENSCJAG00000079582
ENSMUSG00000077535,ENSCJAG00000031689
ENSMUSG00000061080,ENSCJAG00000009172
ENSMUSG00000040312,ENSCJAG00000019801
ENSMUSG00000008682,ENSCJAG00000087139
ENSMUSG00000041112,ENSCJAG00000012484
ENSMUSG00000043460,ENSCJAG00000043363
ENSMUSG00000061288,ENSCJAG00000009225
ENSMUSG00000018169,ENSCJAG00000015996
ENSMUSG00000047261,ENSCJAG00000009175
ENSMUSG00000026272,ENSCJAG00000006403
ENSMUSG00000040822,ENSCJAG00000062341
ENSMUSG00000033170,ENSCJAG00000000530
ENSMUSG00000019428,ENSCJAG00000039606
ENSMUSG00000114865,ENSCJAG00000044082
ENSMUSG00000044626,ENSCJAG00000014798
ENSMUSG00000052435,ENSCJAG00000042468
ENSMUSG00000018634,ENSCJAG00000083546
ENSMUSG00000022180,ENSCJAG00000008020
ENSMUSG00000034159,ENSCJAG00000006386
ENSMUSG00000017007,ENSCJAG00000017526
ENSMUSG00000019088,ENSCJAG00000011800
ENSMUSG00000084989,ENSCJAG00000075544
ENSMUSG00000049506,ENSCJAG00000045646
ENSMUSG00000112858,ENSCJAG00000007807
ENSMUSG00000024409,ENSCJAG00000019811
ENSMUSG00000039518,ENSCJAG00000071715
ENSMUSG00000037533,ENSCJAG00000014433
ENSMUSG00000049521,ENSCJAG00000000527
ENSMUSG00000039269,ENSCJAG00000019814
ENSMUSG00000043501,ENSCJAG00000046141
ENSMUSG00000038838,ENSCJAG00000019826
ENSMUSG00000017009,ENSCJAG00000055105
ENSMUSG00000057156,ENSCJAG00000076572
ENSMUSG00000093930,ENSCJAG00000001303
ENSMUSG00000004054,ENSCJAG00000002128
ENSMUSG00000033128,ENSCJAG00000000513
ENSMUSG00000030138,ENSCJAG00000054685
ENSMUSG00000072494,ENSCJAG00000046304
ENSMUSG00000070002,ENSCJAG00000015279
ENSMUSG00000003660,ENSCJAG00000007514
ENSMUSG00000003660,ENSCJAG00000042959
ENSMUSG00000038462,ENSCJAG00000045005
ENSMUSG00000038462,ENSCJAG00000001887
ENSMUSG00000019139,ENSCJAG00000014230
ENSMUSG00000019139,ENSCJAG00000080990
ENSMUSG00000019139,ENSCJAG00000076001
ENSMUSG00000009995,ENSCJAG00000016995
ENSMUSG00000025946,ENSCJAG00000002754
ENSMUSG00000069255,ENSCJAG00000017655
ENSMUSG00000030145,ENSCJAG00000048147
ENSMUSG00000022194,ENSCJAG00000007960
ENSMUSG00000024937,ENSCJAG00000002150
ENSMUSG00000001247,ENSCJAG00000010544
ENSMUSG00000022436,ENSCJAG00000031694
ENSMUSG00000022855,ENSCJAG00000014775
ENSMUSG00000070003,ENSCJAG00000014185
ENSMUSG00000072623,ENSCJAG00000047737
ENSMUSG00000060568,ENSCJAG00000004511
ENSMUSG00000021356,ENSCJAG00000019524
ENSMUSG00000032383,ENSCJAG00000004981
ENSMUSG00000062296,ENSCJAG00000012388
ENSMUSG00000026558,ENSCJAG00000004523
ENSMUSG00000045613,ENSCJAG00000012782
ENSMUSG00000021357,ENSCJAG00000019533
ENSMUSG00000029838,ENSCJAG00000012786
ENSMUSG00000029838,ENSCJAG00000082943
ENSMUSG00000003341,ENSCJAG00000082985
ENSMUSG00000049988,ENSCJAG00000073950
ENSMUSG00000049988,ENSCJAG00000000915
ENSMUSG00000038665,ENSCJAG00000012805
ENSMUSG00000039452,ENSCJAG00000005006
ENSMUSG00000038508,ENSCJAG00000048614
ENSMUSG00000056204,ENSCJAG00000014176
ENSMUSG00000116165,ENSCJAG00000012519
ENSMUSG00000033581,ENSCJAG00000014731
ENSMUSG00000001524,ENSCJAG00000048231
ENSMUSG00000032500,ENSCJAG00000012380
ENSMUSG00000068220,ENSCJAG00000039253
ENSMUSG00000052428,ENSCJAG00000004561
ENSMUSG00000017720,ENSCJAG00000017512
ENSMUSG00000023027,ENSCJAG00000043330
ENSMUSG00000003662,ENSCJAG00000007497
ENSMUSG00000032382,ENSCJAG00000004856
ENSMUSG00000032959,ENSCJAG00000043105
ENSMUSG00000030929,ENSCJAG00000009400
ENSMUSG00000034850,ENSCJAG00000041902
ENSMUSG00000110622,ENSCJAG00000014148
ENSMUSG00000095026,ENSCJAG00000065876
ENSMUSG00000026687,ENSCJAG00000004575
ENSMUSG00000032381,ENSCJAG00000084496
ENSMUSG00000031842,ENSCJAG00000042536
ENSMUSG00000045631,ENSCJAG00000086687
ENSMUSG00000017734,ENSCJAG00000017510
ENSMUSG00000032502,ENSCJAG00000012350
ENSMUSG00000054619,ENSCJAG00000044461
ENSMUSG00000054619,ENSCJAG00000076455
ENSMUSG00000047417,ENSCJAG00000021468
ENSMUSG00000058057,ENSCJAG00000044461
ENSMUSG00000058057,ENSCJAG00000076455
ENSMUSG00000034842,ENSCJAG00000014490
ENSMUSG00000032380,ENSCJAG00000004806
ENSMUSG00000022203,ENSCJAG00000007915
ENSMUSG00000026688,ENSCJAG00000004619
ENSMUSG00000056487,ENSCJAG00000044461
ENSMUSG00000056487,ENSCJAG00000076455
ENSMUSG00000052298,ENSCJAG00000058648
ENSMUSG00000093550,ENSCJAG00000071793
ENSMUSG00000093550,ENSCJAG00000058293
ENSMUSG00000064686,ENSCJAG00000075298
ENSMUSG00000040485,ENSCJAG00000004653
ENSMUSG00000022858,ENSCJAG00000014710
ENSMUSG00000015843,ENSCJAG00000004656
ENSMUSG00000027367,ENSCJAG00000079110
ENSMUSG00000040770,ENSCJAG00000007874
ENSMUSG00000003534,ENSCJAG00000019860
ENSMUSG00000023030,ENSCJAG00000021689
ENSMUSG00000023030,ENSCJAG00000083028
ENSMUSG00000046826,ENSCJAG00000010566
ENSMUSG00000040759,ENSCJAG00000007844
ENSMUSG00000019087,ENSCJAG00000040642
ENSMUSG00000058325,ENSCJAG00000014082
ENSMUSG00000020268,ENSCJAG00000046384
ENSMUSG00000038648,ENSCJAG00000012834
ENSMUSG00000038664,ENSCJAG00000004567
ENSMUSG00000038641,ENSCJAG00000012872
ENSMUSG00000035559,ENSCJAG00000014104
ENSMUSG00002075772,ENSCJAG00000074520
ENSMUSG00000020267,ENSCJAG00000076696
ENSMUSG00000020267,ENSCJAG00000085318
ENSMUSG00000020267,ENSCJAG00000080656
ENSMUSG00000020267,ENSCJAG00000074343
ENSMUSG00000020267,ENSCJAG00000083482
ENSMUSG00000020267,ENSCJAG00000046852
ENSMUSG00000029833,ENSCJAG00000012885
ENSMUSG00000022867,ENSCJAG00000003327
ENSMUSG00000071001,ENSCJAG00000062051
ENSMUSG00000027368,ENSCJAG00000018749
ENSMUSG00000018339,ENSCJAG00000020924
ENSMUSG00000028475,ENSCJAG00000045403
ENSMUSG00000031834,ENSCJAG00000014073
ENSMUSG00000028476,ENSCJAG00000010143
ENSMUSG00000017721,ENSCJAG00000017414
ENSMUSG00000026686,ENSCJAG00000082002
ENSMUSG00000035397,ENSCJAG00000042076
ENSMUSG00000024939,ENSCJAG00000041490
ENSMUSG00000018411,ENSCJAG00000019935
ENSMUSG00000003346,ENSCJAG00000036983
ENSMUSG00000038683,ENSCJAG00000010588
ENSMUSG00000038683,ENSCJAG00000042232
ENSMUSG00000038683,ENSCJAG00000073614
ENSMUSG00000079478,ENSCJAG00000002186
ENSMUSG00000031833,ENSCJAG00000014057
ENSMUSG00000113949,ENSCJAG00000021478
ENSMUSG00000026110,ENSCJAG00000007102
ENSMUSG00000024940,ENSCJAG00000002190
ENSMUSG00000022848,ENSCJAG00000007855
ENSMUSG00000037353,ENSCJAG00000017564
ENSMUSG00000084437,ENSCJAG00000069065
