human_gene,macaque_gene
ENSG00000103495,ENSMFAG00000040127
ENSG00000118785,ENSMFAG00000038158
ENSG00000166136,ENSMFAG00000020533
ENSG00000166136,ENSMFAG00000024716
ENSG00000166136,ENSMFAG00000002209
ENSG00000166136,ENSMFAG00000040760
ENSG00000122707,ENSMFAG00000043543
ENSG00000071794,ENSMFAG00000033863
ENSG00000149798,ENSMFAG00000025261
ENSG00000175470,ENSMFAG00000001365
ENSG00000172350,ENSMFAG00000046033
ENSG00000208017,ENSMFAG00000012156
ENSG00000100784,ENSMFAG00000041703
ENSG00000180938,ENSMFAG00000031662
ENSG00000261236,ENSMFAG00000031321
ENSG00000148841,ENSMFAG00000057374
ENSG00000214940,ENSMFAG00000034521
ENSG00000137460,ENSMFAG00000040830
ENSG00000136877,ENSMFAG00000030927
ENSG00000183346,ENSMFAG00000031452
ENSG00000143442,ENSMFAG00000043596
ENSG00000107874,ENSMFAG00000035328
ENSG00000163683,ENSMFAG00000045159
ENSG00000173457,ENSMFAG00000028668
ENSG00000206927,ENSMFAG00000013081
ENSG00000134917,ENSMFAG00000038449
ENSG00000207425,ENSMFAG00000013081
ENSG00000157045,ENSMFAG00000036951
ENSG00000163704,ENSMFAG00000037735
ENSG00000229474,ENSMFAG00000003565
ENSG00000170142,ENSMFAG00000046106
ENSG00000214756,ENSMFAG00000032323
ENSG00000127511,ENSMFAG00000001377
ENSG00000131831,ENSMFAG00000001310
ENSG00000207294,ENSMFAG00000013081
ENSG00000197136,ENSMFAG00000044368
ENSG00000140307,ENSMFAG00000034656
ENSG00000100949,ENSMFAG00000004938
ENSG00000066422,ENSMFAG00000031897
ENSG00000196993,ENSMFAG00000034521
ENSG00000222359,ENSMFAG00000053121
ENSG00000199474,ENSMFAG00000006519
ENSG00000237515,ENSMFAG00000038079
ENSG00000094631,ENSMFAG00000044074
ENSG00000186153,ENSMFAG00000037127
ENSG00000114315,ENSMFAG00000050733
ENSG00000164056,ENSMFAG00000006273
ENSG00000174748,ENSMFAG00000043886
ENSG00000199448,ENSMFAG00000007116
ENSG00000109572,ENSMFAG00000039959
ENSG00000155330,ENSMFAG00000061258
ENSG00000110092,ENSMFAG00000039013
ENSG00000233932,ENSMFAG00000065829
ENSG00000012504,ENSMFAG00000002236
ENSG00000177606,ENSMFAG00000050244
ENSG00000171735,ENSMFAG00000035577
ENSG00000034053,ENSMFAG00000040758
ENSG00000168569,ENSMFAG00000030143
ENSG00000173465,ENSMFAG00000042498
ENSG00000166164,ENSMFAG00000035566
ENSG00000179241,ENSMFAG00000043269
ENSG00000257365,ENSMFAG00000046245
ENSG00000205090,ENSMFAG00000001305
ENSG00000144730,ENSMFAG00000034448
ENSG00000105137,ENSMFAG00000037133
ENSG00000203995,ENSMFAG00000046237
ENSG00000186174,ENSMFAG00000045922
ENSG00000123933,ENSMFAG00000053887
ENSG00000070718,ENSMFAG00000045662
ENSG00000155252,ENSMFAG00000003191
ENSG00000137692,ENSMFAG00000033871
ENSG00000162383,ENSMFAG00000041399
ENSG00000181826,ENSMFAG00000029954
ENSG00000168826,ENSMFAG00000043670
ENSG00000129535,ENSMFAG00000044677
ENSG00000167978,ENSMFAG00000003406
ENSG00000084207,ENSMFAG00000032564
ENSG00000077150,ENSMFAG00000031139
ENSG00000072110,ENSMFAG00000003078
ENSG00000197265,ENSMFAG00000031671
ENSG00000177051,ENSMFAG00000004080
ENSG00000240038,ENSMFAG00000037558
ENSG00000145216,ENSMFAG00000034699
ENSG00000007047,ENSMFAG00000062481
ENSG00000010322,ENSMFAG00000029268
ENSG00000175329,ENSMFAG00000002513
ENSG00000110237,ENSMFAG00000053348
ENSG00000110237,ENSMFAG00000036527
ENSG00000186716,ENSMFAG00000044501
ENSG00000143321,ENSMFAG00000033983
ENSG00000085644,ENSMFAG00000032481
ENSG00000188859,ENSMFAG00000032771
ENSG00000177238,ENSMFAG00000035762
ENSG00000102924,ENSMFAG00000003677
ENSG00000162341,ENSMFAG00000045821
ENSG00000197020,ENSMFAG00000037086
ENSG00000249961,ENSMFAG00000025461
ENSG00000094975,ENSMFAG00000046345
ENSG00000178538,ENSMFAG00000033479
ENSG00000130045,ENSMFAG00000045135
ENSG00000077312,ENSMFAG00000041710
ENSG00000095321,ENSMFAG00000002439
ENSG00000147526,ENSMFAG00000031600
ENSG00000168748,ENSMFAG00000042876
ENSG00000111530,ENSMFAG00000044406
ENSG00000120742,ENSMFAG00000054680
ENSG00000153789,ENSMFAG00000040673
ENSG00000204231,ENSMFAG00000003583
ENSG00000066926,ENSMFAG00000016324
ENSG00000157423,ENSMFAG00000002730
ENSG00000105246,ENSMFAG00000038770
ENSG00000099957,ENSMFAG00000042492
ENSG00000105722,ENSMFAG00000035885
ENSG00000185633,ENSMFAG00000055308
ENSG00000252552,ENSMFAG00000040713
ENSG00000206659,ENSMFAG00000021295
ENSG00000159173,ENSMFAG00000037331
ENSG00000083814,ENSMFAG00000040513
ENSG00000166046,ENSMFAG00000042033
ENSG00000105642,ENSMFAG00000040924
ENSG00000136854,ENSMFAG00000003958
ENSG00000206637,ENSMFAG00000057583
ENSG00000213079,ENSMFAG00000032738
ENSG00000162771,ENSMFAG00000001230
ENSG00000123685,ENSMFAG00000031859
ENSG00000143756,ENSMFAG00000000604
ENSG00000211584,ENSMFAG00000038766
ENSG00000243660,ENSMFAG00000038768
ENSG00000144554,ENSMFAG00000032527
ENSG00000111679,ENSMFAG00000033356
ENSG00000076924,ENSMFAG00000029553
ENSG00000137500,ENSMFAG00000034340
ENSG00000170113,ENSMFAG00000048936
ENSG00000236104,ENSMFAG00000011344
ENSG00000198951,ENSMFAG00000002492
ENSG00000198185,ENSMFAG00000037488
ENSG00000130396,ENSMFAG00000044776
ENSG00000138346,ENSMFAG00000036094
ENSG00000196557,ENSMFAG00000049126
ENSG00000092445,ENSMFAG00000003863
ENSG00000162946,ENSMFAG00000042435
ENSG00000167074,ENSMFAG00000033476
ENSG00000172461,ENSMFAG00000006659
ENSG00000100353,ENSMFAG00000000481
ENSG00000112306,ENSMFAG00000042652
ENSG00000111231,ENSMFAG00000003083
ENSG00000113441,ENSMFAG00000038731
ENSG00000150768,ENSMFAG00000039105
ENSG00000272325,ENSMFAG00000042647
ENSG00000105261,ENSMFAG00000038638
ENSG00000183150,ENSMFAG00000012704
ENSG00000262919,ENSMFAG00000044349
ENSG00000104889,ENSMFAG00000002011
ENSG00000091844,ENSMFAG00000039353
ENSG00000253251,ENSMFAG00000050976
ENSG00000077147,ENSMFAG00000002926
ENSG00000186687,ENSMFAG00000040390
ENSG00000124802,ENSMFAG00000000745
ENSG00000237289,ENSMFAG00000027932
ENSG00000182544,ENSMFAG00000045867
ENSG00000111707,ENSMFAG00000031069
ENSG00000105176,ENSMFAG00000044813
ENSG00000168246,ENSMFAG00000052150
ENSG00000100814,ENSMFAG00000037728
ENSG00000146414,ENSMFAG00000039704
ENSG00000163626,ENSMFAG00000035677
ENSG00000072571,ENSMFAG00000035690
ENSG00000005893,ENSMFAG00000026553
ENSG00000109171,ENSMFAG00000042290
ENSG00000140416,ENSMFAG00000030943
ENSG00000125656,ENSMFAG00000063171
ENSG00000157168,ENSMFAG00000002201
ENSG00000101213,ENSMFAG00000042934
ENSG00000138663,ENSMFAG00000045246
ENSG00000218891,ENSMFAG00000055885
ENSG00000237452,ENSMFAG00000038095
ENSG00000166913,ENSMFAG00000043236
ENSG00000104883,ENSMFAG00000032881
ENSG00000111445,ENSMFAG00000044172
ENSG00000121653,ENSMFAG00000045393
ENSG00000124783,ENSMFAG00000039497
ENSG00000172062,ENSMFAG00000031523
ENSG00000172062,ENSMFAG00000008812
ENSG00000167670,ENSMFAG00000035792
ENSG00000173681,ENSMFAG00000003230
ENSG00000165698,ENSMFAG00000033110
ENSG00000114391,ENSMFAG00000031125
ENSG00000162105,ENSMFAG00000031467
ENSG00000148225,ENSMFAG00000038602
ENSG00000116176,ENSMFAG00000035519
ENSG00000131043,ENSMFAG00000030564
ENSG00000188958,ENSMFAG00000037124
ENSG00000095917,ENSMFAG00000043887
ENSG00000138772,ENSMFAG00000003067
ENSG00000138119,ENSMFAG00000036842
ENSG00000198937,ENSMFAG00000053946
ENSG00000131023,ENSMFAG00000040176
ENSG00000105281,ENSMFAG00000044927
ENSG00000171135,ENSMFAG00000038434
ENSG00000075188,ENSMFAG00000000710
ENSG00000163530,ENSMFAG00000008966
ENSG00000163530,ENSMFAG00000044566
ENSG00000005513,ENSMFAG00000063189
ENSG00000126759,ENSMFAG00000032256
ENSG00000066117,ENSMFAG00000000413
ENSG00000088826,ENSMFAG00000031692
ENSG00000064666,ENSMFAG00000032695
ENSG00000112812,ENSMFAG00000004036
ENSG00000003096,ENSMFAG00000043732
ENSG00000135052,ENSMFAG00000043796
ENSG00000172780,ENSMFAG00000040013
ENSG00000167962,ENSMFAG00000001763
ENSG00000100629,ENSMFAG00000002498
ENSG00000171530,ENSMFAG00000034059
ENSG00000160097,ENSMFAG00000033251
ENSG00000221963,ENSMFAG00000048917
ENSG00000099994,ENSMFAG00000010252
ENSG00000168273,ENSMFAG00000045064
ENSG00000123892,ENSMFAG00000044903
ENSG00000284214,ENSMFAG00000012010
ENSG00000284203,ENSMFAG00000013373
ENSG00000144827,ENSMFAG00000038045
ENSG00000160818,ENSMFAG00000030965
ENSG00000134056,ENSMFAG00000049166
ENSG00000134056,ENSMFAG00000057169
ENSG00000262152,ENSMFAG00000003184
ENSG00000166507,ENSMFAG00000036636
ENSG00000164258,ENSMFAG00000033089
ENSG00000254999,ENSMFAG00000062122
ENSG00000177189,ENSMFAG00000045085
ENSG00000111843,ENSMFAG00000044254
ENSG00000133422,ENSMFAG00000043532
ENSG00000213593,ENSMFAG00000003159
ENSG00000132182,ENSMFAG00000044461
ENSG00000150756,ENSMFAG00000044629
ENSG00000162039,ENSMFAG00000000726
ENSG00000116990,ENSMFAG00000029625
ENSG00000112218,ENSMFAG00000007033
ENSG00000125945,ENSMFAG00000035532
ENSG00000123552,ENSMFAG00000038745
ENSG00000134058,ENSMFAG00000001451
ENSG00000186086,ENSMFAG00000033657
ENSG00000186086,ENSMFAG00000030772
ENSG00000186086,ENSMFAG00000034290
ENSG00000186086,ENSMFAG00000043232
ENSG00000135441,ENSMFAG00000057152
ENSG00000131142,ENSMFAG00000034081
ENSG00000061656,ENSMFAG00000033014
ENSG00000089154,ENSMFAG00000003588
ENSG00000090013,ENSMFAG00000040130
ENSG00000233024,ENSMFAG00000034521
ENSG00000165304,ENSMFAG00000039640
ENSG00000138769,ENSMFAG00000043830
ENSG00000009830,ENSMFAG00000043819
ENSG00000167992,ENSMFAG00000050422
ENSG00000167992,ENSMFAG00000037169
ENSG00000108039,ENSMFAG00000030034
ENSG00000131069,ENSMFAG00000037662
ENSG00000166473,ENSMFAG00000044240
ENSG00000109758,ENSMFAG00000002414
ENSG00000280267,ENSMFAG00000037280
ENSG00000280267,ENSMFAG00000003419
ENSG00000211452,ENSMFAG00000034074
ENSG00000140157,ENSMFAG00000000201
ENSG00000128274,ENSMFAG00000030432
ENSG00000173545,ENSMFAG00000058196
ENSG00000204287,ENSMFAG00000032157
ENSG00000266210,ENSMFAG00000056974
ENSG00000162592,ENSMFAG00000039059
ENSG00000169398,ENSMFAG00000001164
ENSG00000113194,ENSMFAG00000046297
ENSG00000241128,ENSMFAG00000052980
ENSG00000118518,ENSMFAG00000041368
ENSG00000159398,ENSMFAG00000032808
ENSG00000159398,ENSMFAG00000003402
ENSG00000213186,ENSMFAG00000045911
ENSG00000022267,ENSMFAG00000036971
ENSG00000143258,ENSMFAG00000036783
ENSG00000118420,ENSMFAG00000034654
ENSG00000119574,ENSMFAG00000062089
ENSG00000119574,ENSMFAG00000042776
ENSG00000182944,ENSMFAG00000038861
ENSG00000182247,ENSMFAG00000039050
ENSG00000145494,ENSMFAG00000032708
ENSG00000174951,ENSMFAG00000064726
ENSG00000196104,ENSMFAG00000039387
ENSG00000161021,ENSMFAG00000044212
ENSG00000075945,ENSMFAG00000030675
ENSG00000163808,ENSMFAG00000039831
ENSG00000137331,ENSMFAG00000035656
ENSG00000171421,ENSMFAG00000049680
ENSG00000167645,ENSMFAG00000034102
ENSG00000112304,ENSMFAG00000035886
ENSG00000113319,ENSMFAG00000003054
ENSG00000134954,ENSMFAG00000002137
ENSG00000146215,ENSMFAG00000030762
ENSG00000133943,ENSMFAG00000031233
ENSG00000243051,ENSMFAG00000019261
ENSG00000137338,ENSMFAG00000042494
ENSG00000252357,ENSMFAG00000016775
ENSG00000135835,ENSMFAG00000033722
ENSG00000081248,ENSMFAG00000037274
ENSG00000164430,ENSMFAG00000046319
ENSG00000113119,ENSMFAG00000034339
ENSG00000135503,ENSMFAG00000031949
ENSG00000275909,ENSMFAG00000065174
ENSG00000118523,ENSMFAG00000033594
ENSG00000156603,ENSMFAG00000034262
ENSG00000222170,ENSMFAG00000008021
ENSG00000143337,ENSMFAG00000031398
ENSG00000170903,ENSMFAG00000034061
ENSG00000055208,ENSMFAG00000036867
ENSG00000177508,ENSMFAG00000032048
ENSG00000166689,ENSMFAG00000000110
ENSG00000112365,ENSMFAG00000000893
ENSG00000239555,ENSMFAG00000014003
ENSG00000115268,ENSMFAG00000034057
ENSG00000113068,ENSMFAG00000044428
ENSG00000076716,ENSMFAG00000034110
ENSG00000124614,ENSMFAG00000008570
ENSG00000136014,ENSMFAG00000002328
ENSG00000164180,ENSMFAG00000005470
ENSG00000164180,ENSMFAG00000043023
ENSG00000116745,ENSMFAG00000043407
ENSG00000121406,ENSMFAG00000037822
ENSG00000261210,ENSMFAG00000060696
ENSG00000130208,ENSMFAG00000038912
ENSG00000116147,ENSMFAG00000038286
ENSG00000222750,ENSMFAG00000007366
ENSG00000152219,ENSMFAG00000001165
ENSG00000183943,ENSMFAG00000052639
ENSG00000175868,ENSMFAG00000054288
ENSG00000099330,ENSMFAG00000044199
ENSG00000198626,ENSMFAG00000039417
ENSG00000263968,ENSMFAG00000009219
ENSG00000110107,ENSMFAG00000036743
ENSG00000068366,ENSMFAG00000036623
ENSG00000214435,ENSMFAG00000039839
ENSG00000167522,ENSMFAG00000040263
ENSG00000151552,ENSMFAG00000039731
ENSG00000099795,ENSMFAG00000043529
ENSG00000163807,ENSMFAG00000058857
ENSG00000165816,ENSMFAG00000022092
ENSG00000168394,ENSMFAG00000041369
ENSG00000105447,ENSMFAG00000030565
ENSG00000041802,ENSMFAG00000039903
ENSG00000113273,ENSMFAG00000038907
ENSG00000165526,ENSMFAG00000039513
ENSG00000060982,ENSMFAG00000003944
ENSG00000078403,ENSMFAG00000031775
ENSG00000181381,ENSMFAG00000045327
ENSG00000170234,ENSMFAG00000027720
ENSG00000105677,ENSMFAG00000038699
ENSG00000197345,ENSMFAG00000043823
ENSG00000086589,ENSMFAG00000004034
ENSG00000163377,ENSMFAG00000020992
ENSG00000119812,ENSMFAG00000031093
ENSG00000114353,ENSMFAG00000032665
ENSG00000150667,ENSMFAG00000031510
ENSG00000124920,ENSMFAG00000039452
ENSG00000217128,ENSMFAG00000040948
ENSG00000207187,ENSMFAG00000016823
ENSG00000112578,ENSMFAG00000033214
ENSG00000069974,ENSMFAG00000003317
ENSG00000105371,ENSMFAG00000003379
ENSG00000257446,ENSMFAG00000003518
ENSG00000055211,ENSMFAG00000060091
ENSG00000228716,ENSMFAG00000045536
ENSG00000138821,ENSMFAG00000031938
ENSG00000127445,ENSMFAG00000039816
ENSG00000008018,ENSMFAG00000039343
ENSG00000008018,ENSMFAG00000051191
ENSG00000124767,ENSMFAG00000046082
ENSG00000183454,ENSMFAG00000037083
ENSG00000126259,ENSMFAG00000032870
ENSG00000127334,ENSMFAG00000032759
ENSG00000196814,ENSMFAG00000034269
ENSG00000163666,ENSMFAG00000003900
ENSG00000137404,ENSMFAG00000061761
ENSG00000162753,ENSMFAG00000043508
ENSG00000111206,ENSMFAG00000030561
ENSG00000114902,ENSMFAG00000040738
ENSG00000239149,ENSMFAG00000022178
ENSG00000188770,ENSMFAG00000045413
ENSG00000064655,ENSMFAG00000039522
ENSG00000214160,ENSMFAG00000001621
ENSG00000123240,ENSMFAG00000045578
ENSG00000120156,ENSMFAG00000045003
ENSG00000283899,ENSMFAG00000013904
ENSG00000198818,ENSMFAG00000039956
ENSG00000264613,ENSMFAG00000019912
ENSG00000198841,ENSMFAG00000036728
ENSG00000131503,ENSMFAG00000041567
ENSG00000201944,ENSMFAG00000035315
ENSG00000162877,ENSMFAG00000039759
ENSG00000127418,ENSMFAG00000002925
ENSG00000204308,ENSMFAG00000033282
ENSG00000140265,ENSMFAG00000000216
ENSG00000076201,ENSMFAG00000058311
ENSG00000164458,ENSMFAG00000030026
ENSG00000140367,ENSMFAG00000006846
ENSG00000149554,ENSMFAG00000000771
ENSG00000164066,ENSMFAG00000000529
ENSG00000198960,ENSMFAG00000025121
ENSG00000206762,ENSMFAG00000064579
ENSG00000275213,ENSMFAG00000055545
ENSG00000275213,ENSMFAG00000049310
ENSG00000124535,ENSMFAG00000001313
ENSG00000154545,ENSMFAG00000040747
ENSG00000197594,ENSMFAG00000036178
ENSG00000105662,ENSMFAG00000045375
ENSG00000143315,ENSMFAG00000055275
ENSG00000132681,ENSMFAG00000031296
ENSG00000133169,ENSMFAG00000023283
ENSG00000124228,ENSMFAG00000045749
ENSG00000110851,ENSMFAG00000041862
ENSG00000186792,ENSMFAG00000043615
ENSG00000147003,ENSMFAG00000045948
ENSG00000239984,ENSMFAG00000009110
ENSG00000197021,ENSMFAG00000047287
ENSG00000197021,ENSMFAG00000062619
ENSG00000207502,ENSMFAG00000004916
ENSG00000243477,ENSMFAG00000038112
ENSG00000188295,ENSMFAG00000058251
ENSG00000188295,ENSMFAG00000049522
ENSG00000188295,ENSMFAG00000056862
ENSG00000188295,ENSMFAG00000058083
ENSG00000188295,ENSMFAG00000053179
ENSG00000188295,ENSMFAG00000056643
ENSG00000188295,ENSMFAG00000064276
ENSG00000188295,ENSMFAG00000048334
ENSG00000188295,ENSMFAG00000064904
ENSG00000188295,ENSMFAG00000003888
ENSG00000188295,ENSMFAG00000047981
ENSG00000165671,ENSMFAG00000032625
ENSG00000212366,ENSMFAG00000049873
ENSG00000163631,ENSMFAG00000000097
ENSG00000200033,ENSMFAG00000033786
ENSG00000112658,ENSMFAG00000043125
ENSG00000112367,ENSMFAG00000031930
ENSG00000206559,ENSMFAG00000043324
ENSG00000194297,ENSMFAG00000030021
ENSG00000184752,ENSMFAG00000037509
ENSG00000145681,ENSMFAG00000047220
ENSG00000177192,ENSMFAG00000041194
ENSG00000172020,ENSMFAG00000041003
ENSG00000164265,ENSMFAG00000043130
ENSG00000160124,ENSMFAG00000028753
ENSG00000199879,ENSMFAG00000030252
ENSG00000176444,ENSMFAG00000050341
ENSG00000104973,ENSMFAG00000034435
ENSG00000084463,ENSMFAG00000035880
ENSG00000184840,ENSMFAG00000062432
ENSG00000075914,ENSMFAG00000038326
ENSG00000137842,ENSMFAG00000044596
ENSG00000239504,ENSMFAG00000009444
ENSG00000252371,ENSMFAG00000005936
ENSG00000113732,ENSMFAG00000045429
ENSG00000196998,ENSMFAG00000032970
ENSG00000060762,ENSMFAG00000003954
ENSG00000136918,ENSMFAG00000038461
ENSG00000202427,ENSMFAG00000019238
ENSG00000135333,ENSMFAG00000033589
ENSG00000110987,ENSMFAG00000045274
ENSG00000136942,ENSMFAG00000044075
ENSG00000135446,ENSMFAG00000043769
ENSG00000284202,ENSMFAG00000018004
ENSG00000114346,ENSMFAG00000041285
ENSG00000252162,ENSMFAG00000061988
ENSG00000272051,ENSMFAG00000051107
ENSG00000196743,ENSMFAG00000032758
ENSG00000092607,ENSMFAG00000044269
ENSG00000165152,ENSMFAG00000063135
ENSG00000140525,ENSMFAG00000035758
ENSG00000129625,ENSMFAG00000032842
ENSG00000165140,ENSMFAG00000033213
ENSG00000206880,ENSMFAG00000004419
ENSG00000143178,ENSMFAG00000038069
ENSG00000124782,ENSMFAG00000000389
ENSG00000242860,ENSMFAG00000016579
ENSG00000200174,ENSMFAG00000007796
ENSG00000201153,ENSMFAG00000004561
ENSG00000167550,ENSMFAG00000035227
ENSG00000251720,ENSMFAG00000055193
ENSG00000113657,ENSMFAG00000045205
ENSG00000244256,ENSMFAG00000008963
ENSG00000222986,ENSMFAG00000053389
ENSG00000100979,ENSMFAG00000036798
ENSG00000180667,ENSMFAG00000030569
ENSG00000136875,ENSMFAG00000039397
ENSG00000205323,ENSMFAG00000045270
ENSG00000156467,ENSMFAG00000022204
ENSG00000104814,ENSMFAG00000034374
ENSG00000113083,ENSMFAG00000054298
ENSG00000064199,ENSMFAG00000031344
ENSG00000104368,ENSMFAG00000041986
ENSG00000169372,ENSMFAG00000043923
ENSG00000166402,ENSMFAG00000031850
ENSG00000146083,ENSMFAG00000003408
ENSG00000204856,ENSMFAG00000033950
ENSG00000184465,ENSMFAG00000031361
ENSG00000222009,ENSMFAG00000033183
ENSG00000175582,ENSMFAG00000041027
ENSG00000107362,ENSMFAG00000001017
ENSG00000232113,ENSMFAG00000065567
ENSG00000212144,ENSMFAG00000016193
ENSG00000138829,ENSMFAG00000041645
ENSG00000139116,ENSMFAG00000017477
ENSG00000139116,ENSMFAG00000057256
ENSG00000187144,ENSMFAG00000035419
ENSG00000130703,ENSMFAG00000030160
ENSG00000073754,ENSMFAG00000037129
ENSG00000197498,ENSMFAG00000053628
ENSG00000106772,ENSMFAG00000046406
ENSG00000206640,ENSMFAG00000008325
ENSG00000105364,ENSMFAG00000003526
ENSG00000242247,ENSMFAG00000043297
ENSG00000252407,ENSMFAG00000023722
ENSG00000122188,ENSMFAG00000046296
ENSG00000175390,ENSMFAG00000042607
ENSG00000187239,ENSMFAG00000042440
ENSG00000162398,ENSMFAG00000034660
ENSG00000180628,ENSMFAG00000036587
ENSG00000153989,ENSMFAG00000051605
ENSG00000143001,ENSMFAG00000045765
ENSG00000166483,ENSMFAG00000034468
ENSG00000096080,ENSMFAG00000038311
ENSG00000124562,ENSMFAG00000030525
ENSG00000162191,ENSMFAG00000045415
ENSG00000100099,ENSMFAG00000000717
ENSG00000025156,ENSMFAG00000032811
ENSG00000166169,ENSMFAG00000043080
ENSG00000115286,ENSMFAG00000002461
ENSG00000104497,ENSMFAG00000044735
ENSG00000124688,ENSMFAG00000038892
ENSG00000112149,ENSMFAG00000030839
ENSG00000159685,ENSMFAG00000006791
ENSG00000013392,ENSMFAG00000056949
ENSG00000131019,ENSMFAG00000002019
ENSG00000172869,ENSMFAG00000040275
ENSG00000204385,ENSMFAG00000041119
ENSG00000175305,ENSMFAG00000036525
ENSG00000169981,ENSMFAG00000041661
ENSG00000139182,ENSMFAG00000042634
ENSG00000204291,ENSMFAG00000038680
ENSG00000114739,ENSMFAG00000041141
ENSG00000172932,ENSMFAG00000061318
ENSG00000101158,ENSMFAG00000002141
ENSG00000126264,ENSMFAG00000037963
ENSG00000163507,ENSMFAG00000039772
ENSG00000095951,ENSMFAG00000032343
ENSG00000149054,ENSMFAG00000037634
ENSG00000132561,ENSMFAG00000042275
ENSG00000123545,ENSMFAG00000030804
ENSG00000163832,ENSMFAG00000042895
ENSG00000187987,ENSMFAG00000059329
ENSG00000162337,ENSMFAG00000036113
ENSG00000228727,ENSMFAG00000054453
ENSG00000237649,ENSMFAG00000036107
ENSG00000165891,ENSMFAG00000000355
ENSG00000130812,ENSMFAG00000038494
ENSG00000213799,ENSMFAG00000065563
ENSG00000185219,ENSMFAG00000043177
ENSG00000169567,ENSMFAG00000036310
ENSG00000105676,ENSMFAG00000000505
ENSG00000275655,ENSMFAG00000007537
ENSG00000135976,ENSMFAG00000056329
ENSG00000135976,ENSMFAG00000043601
ENSG00000135976,ENSMFAG00000057165
ENSG00000135976,ENSMFAG00000054815
ENSG00000135976,ENSMFAG00000057158
ENSG00000135976,ENSMFAG00000043123
ENSG00000135976,ENSMFAG00000050783
ENSG00000135976,ENSMFAG00000052463
ENSG00000198015,ENSMFAG00000032330
ENSG00000049167,ENSMFAG00000037556
ENSG00000129810,ENSMFAG00000000824
ENSG00000204228,ENSMFAG00000037332
ENSG00000197694,ENSMFAG00000044099
ENSG00000186104,ENSMFAG00000002337
ENSG00000164626,ENSMFAG00000043138
ENSG00000100226,ENSMFAG00000037252
ENSG00000071655,ENSMFAG00000044264
ENSG00000064601,ENSMFAG00000045769
ENSG00000165669,ENSMFAG00000031620
ENSG00000149548,ENSMFAG00000038419
ENSG00000205571,ENSMFAG00000031523
ENSG00000205571,ENSMFAG00000008812
ENSG00000127328,ENSMFAG00000032638
ENSG00000128272,ENSMFAG00000000392
ENSG00000158042,ENSMFAG00000062298
ENSG00000105556,ENSMFAG00000001210
ENSG00000177666,ENSMFAG00000045142
ENSG00000100150,ENSMFAG00000031441
ENSG00000011132,ENSMFAG00000044015
ENSG00000232040,ENSMFAG00000045200
ENSG00000114686,ENSMFAG00000003455
ENSG00000156172,ENSMFAG00000044442
ENSG00000112651,ENSMFAG00000037938
ENSG00000145912,ENSMFAG00000032376
ENSG00000168495,ENSMFAG00000029141
ENSG00000164309,ENSMFAG00000000649
ENSG00000169826,ENSMFAG00000019827
ENSG00000149782,ENSMFAG00000044872
ENSG00000037474,ENSMFAG00000045240
ENSG00000107779,ENSMFAG00000040345
ENSG00000135535,ENSMFAG00000033671
ENSG00000121871,ENSMFAG00000030149
ENSG00000034239,ENSMFAG00000044408
ENSG00000114742,ENSMFAG00000041723
ENSG00000123416,ENSMFAG00000035643
ENSG00000104388,ENSMFAG00000037805
ENSG00000112559,ENSMFAG00000004961
ENSG00000063176,ENSMFAG00000036114
ENSG00000184047,ENSMFAG00000002957
ENSG00000100890,ENSMFAG00000001453
ENSG00000172426,ENSMFAG00000003254
ENSG00000065518,ENSMFAG00000038344
ENSG00000179142,ENSMFAG00000030325
ENSG00000083123,ENSMFAG00000040052
