human_gene,marmoset_gene
ENSG00000110148,ENSCJAG00000014292
ENSG00000183346,ENSCJAG00000007069
ENSG00000143442,ENSCJAG00000007565
ENSG00000107874,ENSCJAG00000065966
ENSG00000163683,ENSCJAG00000077743
ENSG00000173457,ENSCJAG00000047020
ENSG00000206927,ENSCJAG00000072957
ENSG00000102317,ENSCJAG00000047341
ENSG00000134917,ENSCJAG00000009481
ENSG00000207425,ENSCJAG00000072957
ENSG00000157045,ENSCJAG00000005318
ENSG00000163704,ENSCJAG00000016253
ENSG00000229474,ENSCJAG00000002379
ENSG00000197385,ENSCJAG00000074506
ENSG00000197385,ENSCJAG00000058754
ENSG00000170142,ENSCJAG00000003784
ENSG00000214756,ENSCJAG00000018816
ENSG00000127511,ENSCJAG00000085022
ENSG00000127511,ENSCJAG00000016111
ENSG00000131831,ENSCJAG00000003685
ENSG00000180988,ENSCJAG00000021777
ENSG00000169129,ENSCJAG00000019289
ENSG00000207294,ENSCJAG00000072957
ENSG00000197136,ENSCJAG00000002115
ENSG00000140307,ENSCJAG00000015225
ENSG00000100949,ENSCJAG00000006726
ENSG00000183971,ENSCJAG00000039358
ENSG00000066422,ENSCJAG00000000499
ENSG00000222359,ENSCJAG00000071741
ENSG00000222359,ENSCJAG00000087028
ENSG00000222359,ENSCJAG00000078721
ENSG00000222359,ENSCJAG00000083857
ENSG00000222359,ENSCJAG00000078881
ENSG00000222359,ENSCJAG00000070151
ENSG00000222359,ENSCJAG00000073323
ENSG00000222359,ENSCJAG00000078390
ENSG00000222359,ENSCJAG00000077306
ENSG00000222359,ENSCJAG00000070978
ENSG00000222359,ENSCJAG00000083431
ENSG00000222359,ENSCJAG00000084060
ENSG00000222359,ENSCJAG00000071889
ENSG00000222359,ENSCJAG00000035798
ENSG00000222359,ENSCJAG00000072408
ENSG00000222359,ENSCJAG00000078443
ENSG00000222359,ENSCJAG00000083557
ENSG00000222359,ENSCJAG00000081561
ENSG00000222359,ENSCJAG00000070322
ENSG00000222359,ENSCJAG00000076256
ENSG00000222359,ENSCJAG00000086542
ENSG00000222359,ENSCJAG00000077234
ENSG00000222359,ENSCJAG00000081921
ENSG00000222359,ENSCJAG00000081217
ENSG00000199474,ENSCJAG00000027751
ENSG00000237515,ENSCJAG00000035331
ENSG00000094631,ENSCJAG00000002395
ENSG00000186153,ENSCJAG00000014032
ENSG00000114315,ENSCJAG00000069910
ENSG00000164056,ENSCJAG00000021817
ENSG00000174748,ENSCJAG00000043224
ENSG00000199448,ENSCJAG00000083402
ENSG00000199448,ENSCJAG00000075302
ENSG00000199448,ENSCJAG00000085132
ENSG00000109572,ENSCJAG00000004980
ENSG00000155330,ENSCJAG00000083227
ENSG00000110092,ENSCJAG00000044694
ENSG00000233932,ENSCJAG00000040189
ENSG00000012504,ENSCJAG00000002087
ENSG00000171735,ENSCJAG00000000258
ENSG00000034053,ENSCJAG00000017493
ENSG00000168569,ENSCJAG00000018681
ENSG00000173465,ENSCJAG00000002186
ENSG00000166164,ENSCJAG00000001832
ENSG00000162399,ENSCJAG00000042101
ENSG00000179241,ENSCJAG00000011017
ENSG00000257365,ENSCJAG00000019689
ENSG00000205090,ENSCJAG00000037689
ENSG00000144730,ENSCJAG00000010960
ENSG00000105137,ENSCJAG00000002073
ENSG00000260428,ENSCJAG00000021441
ENSG00000203995,ENSCJAG00000004369
ENSG00000186174,ENSCJAG00000013622
ENSG00000123933,ENSCJAG00000066421
ENSG00000070718,ENSCJAG00000007751
ENSG00000155252,ENSCJAG00000016755
ENSG00000137692,ENSCJAG00000009502
ENSG00000162383,ENSCJAG00000004493
ENSG00000161981,ENSCJAG00000080317
ENSG00000087086,ENSCJAG00000000250
ENSG00000181826,ENSCJAG00000020965
ENSG00000127578,ENSCJAG00000011961
ENSG00000168826,ENSCJAG00000000119
ENSG00000129535,ENSCJAG00000023219
ENSG00000167978,ENSCJAG00000015354
ENSG00000077150,ENSCJAG00000017928
ENSG00000072110,ENSCJAG00000015020
ENSG00000197265,ENSCJAG00000012399
ENSG00000177051,ENSCJAG00000012379
ENSG00000240038,ENSCJAG00000075979
ENSG00000007047,ENSCJAG00000012801
ENSG00000010322,ENSCJAG00000006457
ENSG00000175329,ENSCJAG00000071825
ENSG00000110237,ENSCJAG00000015946
ENSG00000186716,ENSCJAG00000009728
ENSG00000143321,ENSCJAG00000006157
ENSG00000085644,ENSCJAG00000015554
ENSG00000188859,ENSCJAG00000004511
ENSG00000177238,ENSCJAG00000003192
ENSG00000102924,ENSCJAG00000012660
ENSG00000162341,ENSCJAG00000015902
ENSG00000197020,ENSCJAG00000077992
ENSG00000197020,ENSCJAG00000034336
ENSG00000249961,ENSCJAG00000016748
ENSG00000094975,ENSCJAG00000009416
ENSG00000178538,ENSCJAG00000008976
ENSG00000130045,ENSCJAG00000040941
ENSG00000077312,ENSCJAG00000021962
ENSG00000077312,ENSCJAG00000014865
ENSG00000095321,ENSCJAG00000020293
ENSG00000147526,ENSCJAG00000002356
ENSG00000168748,ENSCJAG00000041008
ENSG00000111530,ENSCJAG00000007105
ENSG00000262179,ENSCJAG00000022396
ENSG00000120742,ENSCJAG00000077413
ENSG00000204231,ENSCJAG00000021619
ENSG00000066926,ENSCJAG00000003873
ENSG00000157423,ENSCJAG00000014875
ENSG00000105246,ENSCJAG00000013202
ENSG00000129071,ENSCJAG00000017293
ENSG00000099957,ENSCJAG00000015940
ENSG00000105722,ENSCJAG00000058052
ENSG00000185633,ENSCJAG00000039126
ENSG00000252552,ENSCJAG00000071179
ENSG00000206659,ENSCJAG00000081556
ENSG00000206659,ENSCJAG00000072214
ENSG00000206659,ENSCJAG00000082644
ENSG00000159173,ENSCJAG00000045243
ENSG00000083814,ENSCJAG00000041033
ENSG00000166046,ENSCJAG00000014977
ENSG00000105642,ENSCJAG00000014026
ENSG00000136854,ENSCJAG00000019817
ENSG00000206637,ENSCJAG00000026136
ENSG00000213079,ENSCJAG00000012631
ENSG00000123685,ENSCJAG00000077626
ENSG00000143756,ENSCJAG00000048559
ENSG00000211584,ENSCJAG00000014975
ENSG00000144554,ENSCJAG00000016294
ENSG00000111679,ENSCJAG00000007188
ENSG00000076924,ENSCJAG00000008568
ENSG00000137500,ENSCJAG00000022998
ENSG00000137500,ENSCJAG00000014547
ENSG00000170113,ENSCJAG00000084460
ENSG00000236104,ENSCJAG00000021676
ENSG00000198951,ENSCJAG00000002338
ENSG00000198185,ENSCJAG00000016964
ENSG00000214688,ENSCJAG00000057054
ENSG00000130396,ENSCJAG00000014702
ENSG00000138346,ENSCJAG00000019040
ENSG00000196557,ENSCJAG00000013323
ENSG00000092445,ENSCJAG00000020700
ENSG00000162946,ENSCJAG00000018323
ENSG00000152359,ENSCJAG00000017148
ENSG00000101079,ENSCJAG00000001323
ENSG00000167074,ENSCJAG00000004977
ENSG00000172461,ENSCJAG00000043135
ENSG00000100353,ENSCJAG00000013831
ENSG00000112306,ENSCJAG00000002865
ENSG00000111231,ENSCJAG00000009339
ENSG00000113441,ENSCJAG00000009724
ENSG00000150768,ENSCJAG00000010906
ENSG00000272325,ENSCJAG00000039344
ENSG00000105261,ENSCJAG00000009682
ENSG00000183150,ENSCJAG00000021637
ENSG00000262919,ENSCJAG00000011407
ENSG00000104889,ENSCJAG00000004873
ENSG00000091844,ENSCJAG00000012783
ENSG00000077147,ENSCJAG00000016413
ENSG00000186687,ENSCJAG00000046384
ENSG00000124802,ENSCJAG00000079478
ENSG00000237289,ENSCJAG00000002677
ENSG00000182544,ENSCJAG00000018442
ENSG00000111707,ENSCJAG00000045161
ENSG00000105176,ENSCJAG00000001823
ENSG00000168246,ENSCJAG00000046779
ENSG00000100814,ENSCJAG00000009967
ENSG00000146414,ENSCJAG00000019395
ENSG00000163626,ENSCJAG00000014202
ENSG00000072571,ENSCJAG00000015371
ENSG00000005893,ENSCJAG00000002638
ENSG00000109171,ENSCJAG00000042883
ENSG00000149948,ENSCJAG00000014566
ENSG00000140416,ENSCJAG00000004355
ENSG00000125656,ENSCJAG00000046904
ENSG00000157168,ENSCJAG00000007626
ENSG00000101213,ENSCJAG00000010243
ENSG00000138663,ENSCJAG00000005067
ENSG00000218891,ENSCJAG00000017105
ENSG00000166913,ENSCJAG00000056863
ENSG00000104883,ENSCJAG00000067505
ENSG00000111445,ENSCJAG00000009379
ENSG00000121653,ENSCJAG00000011571
ENSG00000124783,ENSCJAG00000044370
ENSG00000172062,ENSCJAG00000016290
ENSG00000167670,ENSCJAG00000007402
ENSG00000173681,ENSCJAG00000045691
ENSG00000165698,ENSCJAG00000046099
ENSG00000109771,ENSCJAG00000005918
ENSG00000114391,ENSCJAG00000041482
ENSG00000162105,ENSCJAG00000001019
ENSG00000148225,ENSCJAG00000073217
ENSG00000116176,ENSCJAG00000013318
ENSG00000131043,ENSCJAG00000017423
ENSG00000138772,ENSCJAG00000014968
ENSG00000138119,ENSCJAG00000008827
ENSG00000198937,ENSCJAG00000005622
ENSG00000131023,ENSCJAG00000009197
ENSG00000105281,ENSCJAG00000011717
ENSG00000171135,ENSCJAG00000045518
ENSG00000075188,ENSCJAG00000014245
ENSG00000163530,ENSCJAG00000020168
ENSG00000005513,ENSCJAG00000073860
ENSG00000126759,ENSCJAG00000012592
ENSG00000066117,ENSCJAG00000021079
ENSG00000088826,ENSCJAG00000021237
ENSG00000064666,ENSCJAG00000075140
ENSG00000064666,ENSCJAG00000008265
ENSG00000064666,ENSCJAG00000042627
ENSG00000112812,ENSCJAG00000011186
ENSG00000003096,ENSCJAG00000002447
ENSG00000135052,ENSCJAG00000014995
ENSG00000172780,ENSCJAG00000035984
ENSG00000167962,ENSCJAG00000015194
ENSG00000100629,ENSCJAG00000017088
ENSG00000171530,ENSCJAG00000019848
ENSG00000171530,ENSCJAG00000016933
ENSG00000171530,ENSCJAG00000043771
ENSG00000160097,ENSCJAG00000055137
ENSG00000221963,ENSCJAG00000080326
ENSG00000099994,ENSCJAG00000039271
ENSG00000168273,ENSCJAG00000075056
ENSG00000123892,ENSCJAG00000000671
ENSG00000284214,ENSCJAG00000025617
ENSG00000284203,ENSCJAG00000026565
ENSG00000144827,ENSCJAG00000020230
ENSG00000160818,ENSCJAG00000006048
ENSG00000167283,ENSCJAG00000042981
ENSG00000167283,ENSCJAG00000070243
ENSG00000167283,ENSCJAG00000083662
ENSG00000167283,ENSCJAG00000076596
ENSG00000167283,ENSCJAG00000086420
ENSG00000167283,ENSCJAG00000081448
ENSG00000167283,ENSCJAG00000055817
ENSG00000134056,ENSCJAG00000038451
ENSG00000166507,ENSCJAG00000001456
ENSG00000164258,ENSCJAG00000001607
ENSG00000254999,ENSCJAG00000084754
ENSG00000254999,ENSCJAG00000020769
ENSG00000177189,ENSCJAG00000005239
ENSG00000133422,ENSCJAG00000010729
ENSG00000213593,ENSCJAG00000035426
ENSG00000132182,ENSCJAG00000016795
ENSG00000150756,ENSCJAG00000070705
ENSG00000162039,ENSCJAG00000014767
ENSG00000116990,ENSCJAG00000002700
ENSG00000125945,ENSCJAG00000048577
ENSG00000130772,ENSCJAG00000068482
ENSG00000123552,ENSCJAG00000001356
ENSG00000134058,ENSCJAG00000016093
ENSG00000135441,ENSCJAG00000022603
ENSG00000131142,ENSCJAG00000006163
ENSG00000219481,ENSCJAG00000076513
ENSG00000219481,ENSCJAG00000081970
ENSG00000061656,ENSCJAG00000017715
ENSG00000089154,ENSCJAG00000008897
ENSG00000090013,ENSCJAG00000014665
ENSG00000165304,ENSCJAG00000010362
ENSG00000138769,ENSCJAG00000019926
ENSG00000009830,ENSCJAG00000016739
ENSG00000167992,ENSCJAG00000019384
ENSG00000108039,ENSCJAG00000018543
ENSG00000131069,ENSCJAG00000018019
ENSG00000079385,ENSCJAG00000037018
ENSG00000079385,ENSCJAG00000012987
ENSG00000166473,ENSCJAG00000016609
ENSG00000109758,ENSCJAG00000014013
ENSG00000280267,ENSCJAG00000013747
ENSG00000211452,ENSCJAG00000004861
ENSG00000140157,ENSCJAG00000005448
ENSG00000128274,ENSCJAG00000022137
ENSG00000204287,ENSCJAG00000047567
ENSG00000266210,ENSCJAG00000054082
ENSG00000162592,ENSCJAG00000002791
ENSG00000169398,ENSCJAG00000003921
ENSG00000113194,ENSCJAG00000040255
ENSG00000118518,ENSCJAG00000056389
ENSG00000213186,ENSCJAG00000039953
ENSG00000022267,ENSCJAG00000039343
ENSG00000143258,ENSCJAG00000005255
ENSG00000118420,ENSCJAG00000009395
ENSG00000278195,ENSCJAG00000002142
ENSG00000119574,ENSCJAG00000046340
ENSG00000182944,ENSCJAG00000019987
ENSG00000182247,ENSCJAG00000039905
ENSG00000145494,ENSCJAG00000075297
ENSG00000145494,ENSCJAG00000019382
ENSG00000174951,ENSCJAG00000048235
ENSG00000196104,ENSCJAG00000004671
ENSG00000161021,ENSCJAG00000048349
ENSG00000075945,ENSCJAG00000009954
ENSG00000163808,ENSCJAG00000001840
ENSG00000137331,ENSCJAG00000045140
ENSG00000171421,ENSCJAG00000083587
ENSG00000171421,ENSCJAG00000071050
ENSG00000167645,ENSCJAG00000013557
ENSG00000112304,ENSCJAG00000051510
ENSG00000113319,ENSCJAG00000019512
ENSG00000134954,ENSCJAG00000042683
ENSG00000146215,ENSCJAG00000005390
ENSG00000133943,ENSCJAG00000017837
ENSG00000243051,ENSCJAG00000037551
ENSG00000137338,ENSCJAG00000018636
ENSG00000252357,ENSCJAG00000027955
ENSG00000135835,ENSCJAG00000004342
ENSG00000081248,ENSCJAG00000005329
ENSG00000164430,ENSCJAG00000009988
ENSG00000113119,ENSCJAG00000016529
ENSG00000135503,ENSCJAG00000017891
ENSG00000118523,ENSCJAG00000046248
ENSG00000156603,ENSCJAG00000008642
ENSG00000222170,ENSCJAG00000027073
ENSG00000143337,ENSCJAG00000007992
ENSG00000170903,ENSCJAG00000046964
ENSG00000055208,ENSCJAG00000019580
ENSG00000177508,ENSCJAG00000001418
ENSG00000166689,ENSCJAG00000009589
ENSG00000112365,ENSCJAG00000005712
ENSG00000239555,ENSCJAG00000042833
ENSG00000115268,ENSCJAG00000005632
ENSG00000115268,ENSCJAG00000075858
ENSG00000113068,ENSCJAG00000043672
ENSG00000076716,ENSCJAG00000041836
ENSG00000124614,ENSCJAG00000015250
ENSG00000136014,ENSCJAG00000002734
ENSG00000164180,ENSCJAG00000041282
ENSG00000116745,ENSCJAG00000017542
ENSG00000121406,ENSCJAG00000046873
ENSG00000261210,ENSCJAG00000046925
ENSG00000130208,ENSCJAG00000078941
ENSG00000116147,ENSCJAG00000008829
ENSG00000222750,ENSCJAG00000085630
ENSG00000152219,ENSCJAG00000052482
ENSG00000183943,ENSCJAG00000013771
ENSG00000175868,ENSCJAG00000072821
ENSG00000099330,ENSCJAG00000009584
ENSG00000198626,ENSCJAG00000017504
ENSG00000263968,ENSCJAG00000044030
ENSG00000154102,ENSCJAG00000042932
ENSG00000154102,ENSCJAG00000086831
ENSG00000110107,ENSCJAG00000016509
ENSG00000068366,ENSCJAG00000007315
ENSG00000167522,ENSCJAG00000010864
ENSG00000151552,ENSCJAG00000012653
ENSG00000099795,ENSCJAG00000004611
ENSG00000163807,ENSCJAG00000044956
ENSG00000165816,ENSCJAG00000019284
ENSG00000168394,ENSCJAG00000021552
ENSG00000105447,ENSCJAG00000000440
ENSG00000041802,ENSCJAG00000013962
ENSG00000165526,ENSCJAG00000079280
ENSG00000060982,ENSCJAG00000044064
ENSG00000078403,ENSCJAG00000008081
ENSG00000181381,ENSCJAG00000046221
ENSG00000170234,ENSCJAG00000019106
ENSG00000105677,ENSCJAG00000078329
ENSG00000197345,ENSCJAG00000015881
ENSG00000086589,ENSCJAG00000020963
ENSG00000163377,ENSCJAG00000057637
ENSG00000119812,ENSCJAG00000052058
ENSG00000114353,ENSCJAG00000004925
ENSG00000150667,ENSCJAG00000020927
ENSG00000217128,ENSCJAG00000014616
ENSG00000207187,ENSCJAG00000027675
ENSG00000112578,ENSCJAG00000004266
ENSG00000069974,ENSCJAG00000039845
ENSG00000105371,ENSCJAG00000005760
ENSG00000257446,ENSCJAG00000041901
ENSG00000186026,ENSCJAG00000013331
ENSG00000055211,ENSCJAG00000019634
ENSG00000228716,ENSCJAG00000019556
ENSG00000228716,ENSCJAG00000007747
ENSG00000138821,ENSCJAG00000015331
ENSG00000127445,ENSCJAG00000048251
ENSG00000008018,ENSCJAG00000078476
ENSG00000124767,ENSCJAG00000041239
ENSG00000183454,ENSCJAG00000017164
ENSG00000126259,ENSCJAG00000009900
ENSG00000048162,ENSCJAG00000057017
ENSG00000127334,ENSCJAG00000007177
ENSG00000196814,ENSCJAG00000042322
ENSG00000163666,ENSCJAG00000048644
ENSG00000137404,ENSCJAG00000019904
ENSG00000206557,ENSCJAG00000011921
ENSG00000111206,ENSCJAG00000018781
ENSG00000114902,ENSCJAG00000006947
ENSG00000239149,ENSCJAG00000027236
ENSG00000188770,ENSCJAG00000006558
ENSG00000064655,ENSCJAG00000016843
ENSG00000214160,ENSCJAG00000015172
ENSG00000123240,ENSCJAG00000009575
ENSG00000120156,ENSCJAG00000018394
ENSG00000283899,ENSCJAG00000028467
ENSG00000198818,ENSCJAG00000012533
ENSG00000264613,ENSCJAG00000045187
ENSG00000131503,ENSCJAG00000016624
ENSG00000184492,ENSCJAG00000040149
ENSG00000184492,ENSCJAG00000008647
ENSG00000130826,ENSCJAG00000004210
ENSG00000127418,ENSCJAG00000001812
ENSG00000204308,ENSCJAG00000001948
ENSG00000204308,ENSCJAG00000065200
ENSG00000140265,ENSCJAG00000002903
ENSG00000076201,ENSCJAG00000002397
ENSG00000164458,ENSCJAG00000012508
ENSG00000140367,ENSCJAG00000040362
ENSG00000164066,ENSCJAG00000003524
ENSG00000198960,ENSCJAG00000019673
ENSG00000196337,ENSCJAG00000000216
ENSG00000206762,ENSCJAG00000026743
ENSG00000275213,ENSCJAG00000059896
ENSG00000159885,ENSCJAG00000040390
ENSG00000124535,ENSCJAG00000019628
ENSG00000154545,ENSCJAG00000048637
ENSG00000104979,ENSCJAG00000045125
ENSG00000104979,ENSCJAG00000083863
ENSG00000197594,ENSCJAG00000003010
ENSG00000105662,ENSCJAG00000007421
ENSG00000133169,ENSCJAG00000003425
ENSG00000124228,ENSCJAG00000016135
ENSG00000110851,ENSCJAG00000015261
ENSG00000186792,ENSCJAG00000005065
ENSG00000147003,ENSCJAG00000004341
ENSG00000239984,ENSCJAG00000039355
ENSG00000197021,ENSCJAG00000067463
ENSG00000197021,ENSCJAG00000072760
ENSG00000188295,ENSCJAG00000048657
ENSG00000165671,ENSCJAG00000007009
ENSG00000163631,ENSCJAG00000013986
ENSG00000200033,ENSCJAG00000075395
ENSG00000112658,ENSCJAG00000005223
ENSG00000112367,ENSCJAG00000005542
ENSG00000206559,ENSCJAG00000004300
ENSG00000184752,ENSCJAG00000046407
ENSG00000145681,ENSCJAG00000063471
ENSG00000177192,ENSCJAG00000003720
ENSG00000172020,ENSCJAG00000009175
ENSG00000164265,ENSCJAG00000021268
ENSG00000160124,ENSCJAG00000048162
ENSG00000160124,ENSCJAG00000008132
ENSG00000199879,ENSCJAG00000080276
ENSG00000176444,ENSCJAG00000008447
ENSG00000162298,ENSCJAG00000002413
ENSG00000104973,ENSCJAG00000003943
ENSG00000196981,ENSCJAG00000022130
ENSG00000084463,ENSCJAG00000021611
ENSG00000184840,ENSCJAG00000044100
ENSG00000075914,ENSCJAG00000001928
ENSG00000137842,ENSCJAG00000002999
ENSG00000239504,ENSCJAG00000045754
ENSG00000196998,ENSCJAG00000002633
ENSG00000153037,ENSCJAG00000038676
ENSG00000060762,ENSCJAG00000045204
ENSG00000060762,ENSCJAG00000012552
ENSG00000136918,ENSCJAG00000006695
ENSG00000202427,ENSCJAG00000074154
ENSG00000135333,ENSCJAG00000001086
ENSG00000206679,ENSCJAG00000026430
ENSG00000110987,ENSCJAG00000046878
ENSG00000136942,ENSCJAG00000006724
ENSG00000113638,ENSCJAG00000047411
ENSG00000135446,ENSCJAG00000006697
ENSG00000284202,ENSCJAG00000026023
ENSG00000114346,ENSCJAG00000002129
ENSG00000272051,ENSCJAG00000074901
ENSG00000196743,ENSCJAG00000073480
ENSG00000092607,ENSCJAG00000005662
ENSG00000165152,ENSCJAG00000016348
ENSG00000140525,ENSCJAG00000012809
ENSG00000129625,ENSCJAG00000016517
ENSG00000165140,ENSCJAG00000041493
ENSG00000143178,ENSCJAG00000016812
ENSG00000124782,ENSCJAG00000021358
ENSG00000132570,ENSCJAG00000038461
ENSG00000132570,ENSCJAG00000005793
ENSG00000242860,ENSCJAG00000037535
ENSG00000200174,ENSCJAG00000032796
ENSG00000200174,ENSCJAG00000028388
ENSG00000201153,ENSCJAG00000032890
ENSG00000264271,ENSCJAG00000087070
ENSG00000167550,ENSCJAG00000020856
ENSG00000251720,ENSCJAG00000079560
ENSG00000113657,ENSCJAG00000021289
ENSG00000244256,ENSCJAG00000036871
ENSG00000100979,ENSCJAG00000017262
ENSG00000181656,ENSCJAG00000040608
ENSG00000180667,ENSCJAG00000018460
ENSG00000136875,ENSCJAG00000017856
ENSG00000205323,ENSCJAG00000007853
ENSG00000156467,ENSCJAG00000020560
ENSG00000149792,ENSCJAG00000043917
ENSG00000104814,ENSCJAG00000013713
ENSG00000113083,ENSCJAG00000043472
ENSG00000064199,ENSCJAG00000040807
ENSG00000104368,ENSCJAG00000007769
ENSG00000166402,ENSCJAG00000011854
ENSG00000146083,ENSCJAG00000007338
ENSG00000204856,ENSCJAG00000009328
ENSG00000184465,ENSCJAG00000003481
ENSG00000222009,ENSCJAG00000004296
ENSG00000175582,ENSCJAG00000039039
ENSG00000107362,ENSCJAG00000001448
ENSG00000232113,ENSCJAG00000041421
ENSG00000212144,ENSCJAG00000028279
ENSG00000201638,ENSCJAG00000078758
ENSG00000138829,ENSCJAG00000019242
ENSG00000139116,ENSCJAG00000017961
ENSG00000187144,ENSCJAG00000008196
ENSG00000130703,ENSCJAG00000014300
ENSG00000073754,ENSCJAG00000006682
ENSG00000106772,ENSCJAG00000008738
ENSG00000105364,ENSCJAG00000005764
ENSG00000242247,ENSCJAG00000009816
ENSG00000252407,ENSCJAG00000078481
ENSG00000122188,ENSCJAG00000006659
ENSG00000175390,ENSCJAG00000011903
ENSG00000187239,ENSCJAG00000020360
ENSG00000162398,ENSCJAG00000015646
ENSG00000180628,ENSCJAG00000011001
ENSG00000153989,ENSCJAG00000033961
ENSG00000153989,ENSCJAG00000053976
ENSG00000143001,ENSCJAG00000015669
ENSG00000231389,ENSCJAG00000057301
ENSG00000196748,ENSCJAG00000015754
ENSG00000166483,ENSCJAG00000011292
ENSG00000096080,ENSCJAG00000017382
ENSG00000113615,ENSCJAG00000005648
ENSG00000124562,ENSCJAG00000015321
ENSG00000162191,ENSCJAG00000018751
ENSG00000100099,ENSCJAG00000008718
ENSG00000025156,ENSCJAG00000003956
ENSG00000166169,ENSCJAG00000017600
ENSG00000115286,ENSCJAG00000070276
ENSG00000115286,ENSCJAG00000005587
ENSG00000104497,ENSCJAG00000000407
ENSG00000124688,ENSCJAG00000005854
ENSG00000112149,ENSCJAG00000039142
ENSG00000159685,ENSCJAG00000011355
ENSG00000170469,ENSCJAG00000007068
ENSG00000013392,ENSCJAG00000064674
ENSG00000131019,ENSCJAG00000060226
ENSG00000131019,ENSCJAG00000072859
ENSG00000131019,ENSCJAG00000077951
ENSG00000131019,ENSCJAG00000013469
ENSG00000172869,ENSCJAG00000016870
ENSG00000204385,ENSCJAG00000002493
ENSG00000175305,ENSCJAG00000000011
ENSG00000169981,ENSCJAG00000001827
ENSG00000139182,ENSCJAG00000004876
ENSG00000204291,ENSCJAG00000011193
ENSG00000114739,ENSCJAG00000010067
ENSG00000172932,ENSCJAG00000001059
ENSG00000101158,ENSCJAG00000018927
ENSG00000267855,ENSCJAG00000032428
ENSG00000126264,ENSCJAG00000009797
ENSG00000163507,ENSCJAG00000005069
ENSG00000095951,ENSCJAG00000005100
ENSG00000149054,ENSCJAG00000013794
ENSG00000076826,ENSCJAG00000008533
ENSG00000151917,ENSCJAG00000010332
ENSG00000145833,ENSCJAG00000005697
ENSG00000132561,ENSCJAG00000015501
ENSG00000123545,ENSCJAG00000001235
ENSG00000163832,ENSCJAG00000002465
ENSG00000187987,ENSCJAG00000018616
ENSG00000162337,ENSCJAG00000015736
ENSG00000228727,ENSCJAG00000042253
ENSG00000237649,ENSCJAG00000021681
ENSG00000165891,ENSCJAG00000019162
ENSG00000130812,ENSCJAG00000005919
ENSG00000213799,ENSCJAG00000080328
ENSG00000185219,ENSCJAG00000001780
ENSG00000169567,ENSCJAG00000076696
ENSG00000169567,ENSCJAG00000085318
ENSG00000169567,ENSCJAG00000080656
ENSG00000169567,ENSCJAG00000074343
ENSG00000169567,ENSCJAG00000046852
ENSG00000105676,ENSCJAG00000019747
ENSG00000275655,ENSCJAG00000042510
ENSG00000135976,ENSCJAG00000086853
ENSG00000198015,ENSCJAG00000058968
ENSG00000198015,ENSCJAG00000045359
ENSG00000049167,ENSCJAG00000015351
ENSG00000129810,ENSCJAG00000003760
ENSG00000204228,ENSCJAG00000021632
ENSG00000197694,ENSCJAG00000020080
ENSG00000186104,ENSCJAG00000009776
ENSG00000164626,ENSCJAG00000079550
ENSG00000112200,ENSCJAG00000010265
ENSG00000100226,ENSCJAG00000011652
ENSG00000166441,ENSCJAG00000079777
ENSG00000071655,ENSCJAG00000073603
ENSG00000064601,ENSCJAG00000017300
ENSG00000165669,ENSCJAG00000019565
ENSG00000149548,ENSCJAG00000008183
ENSG00000205571,ENSCJAG00000016290
ENSG00000127328,ENSCJAG00000001641
ENSG00000128272,ENSCJAG00000002594
ENSG00000158042,ENSCJAG00000082791
ENSG00000105556,ENSCJAG00000076306
ENSG00000105556,ENSCJAG00000041949
ENSG00000177666,ENSCJAG00000011807
ENSG00000100150,ENSCJAG00000011169
