mouse_gene,macaque_gene
ENSMUSG00000038508,ENSMFAG00000050470
ENSMUSG00000056204,ENSMFAG00000009200
ENSMUSG00000116165,ENSMFAG00000036985
ENSMUSG00000033581,ENSMFAG00000039540
ENSMUSG00000001524,ENSMFAG00000022244
ENSMUSG00000032500,ENSMFAG00000043493
ENSMUSG00000068220,ENSMFAG00000030003
ENSMUSG00000022199,ENSMFAG00000039582
ENSMUSG00000052428,ENSMFAG00000002927
ENSMUSG00000017720,ENSMFAG00000043463
ENSMUSG00000023027,ENSMFAG00000000109
ENSMUSG00000003662,ENSMFAG00000031754
ENSMUSG00000032382,ENSMFAG00000040273
ENSMUSG00000031848,ENSMFAG00000031194
ENSMUSG00000030929,ENSMFAG00000033081
ENSMUSG00000034850,ENSMFAG00000035479
ENSMUSG00000110622,ENSMFAG00000042967
ENSMUSG00000095026,ENSMFAG00000049148
ENSMUSG00000026687,ENSMFAG00000033280
ENSMUSG00000032381,ENSMFAG00000035924
ENSMUSG00000031842,ENSMFAG00000041375
ENSMUSG00000045631,ENSMFAG00000015375
ENSMUSG00000066894,ENSMFAG00000023995
ENSMUSG00000032502,ENSMFAG00000054211
ENSMUSG00000054619,ENSMFAG00000031547
ENSMUSG00000047417,ENSMFAG00000000498
ENSMUSG00000058057,ENSMFAG00000031547
ENSMUSG00000034842,ENSMFAG00000040258
ENSMUSG00000032380,ENSMFAG00000028166
ENSMUSG00000032380,ENSMFAG00000028991
ENSMUSG00000022203,ENSMFAG00000037287
ENSMUSG00000026688,ENSMFAG00000040545
ENSMUSG00000056487,ENSMFAG00000031547
ENSMUSG00000052298,ENSMFAG00000050400
ENSMUSG00000093550,ENSMFAG00000004051
ENSMUSG00000040485,ENSMFAG00000002493
ENSMUSG00000022858,ENSMFAG00000042624
ENSMUSG00000015843,ENSMFAG00000002126
ENSMUSG00000027367,ENSMFAG00000045448
ENSMUSG00000040770,ENSMFAG00000002200
ENSMUSG00000003534,ENSMFAG00000033051
ENSMUSG00000023030,ENSMFAG00000003818
ENSMUSG00000046826,ENSMFAG00000034358
ENSMUSG00000040759,ENSMFAG00000030275
ENSMUSG00000019087,ENSMFAG00000003619
ENSMUSG00000058325,ENSMFAG00000045941
ENSMUSG00000020268,ENSMFAG00000040390
ENSMUSG00000038648,ENSMFAG00000035831
ENSMUSG00000040752,ENSMFAG00000000323
ENSMUSG00000038664,ENSMFAG00000042846
ENSMUSG00000038641,ENSMFAG00000045333
ENSMUSG00000035559,ENSMFAG00000041586
ENSMUSG00002075772,ENSMFAG00000014007
ENSMUSG00000020267,ENSMFAG00000036310
ENSMUSG00000029833,ENSMFAG00000045630
ENSMUSG00000022867,ENSMFAG00000039436
ENSMUSG00000027368,ENSMFAG00000044384
ENSMUSG00000018339,ENSMFAG00000061550
ENSMUSG00000031834,ENSMFAG00000034445
ENSMUSG00000028476,ENSMFAG00000043543
ENSMUSG00000017721,ENSMFAG00000043460
ENSMUSG00000026686,ENSMFAG00000041101
ENSMUSG00000035397,ENSMFAG00000051795
ENSMUSG00000024939,ENSMFAG00000062467
ENSMUSG00000018411,ENSMFAG00000003384
ENSMUSG00000038683,ENSMFAG00000049083
ENSMUSG00000079478,ENSMFAG00000042498
ENSMUSG00000031833,ENSMFAG00000040625
ENSMUSG00000113949,ENSMFAG00000047177
ENSMUSG00000026110,ENSMFAG00000044000
ENSMUSG00000024940,ENSMFAG00000003349
ENSMUSG00000022848,ENSMFAG00000063644
ENSMUSG00000037353,ENSMFAG00000035824
ENSMUSG00000084437,ENSMFAG00000065294
ENSMUSG00000027165,ENSMFAG00000001278
ENSMUSG00000050503,ENSMFAG00000000573
ENSMUSG00000021361,ENSMFAG00000044254
ENSMUSG00000032376,ENSMFAG00000016075
ENSMUSG00000015291,ENSMFAG00000037198
ENSMUSG00000022849,ENSMFAG00000045898
ENSMUSG00000021363,ENSMFAG00000041542
ENSMUSG00000065432,ENSMFAG00000005169
ENSMUSG00000053093,ENSMFAG00000000163
ENSMUSG00000034422,ENSMFAG00000038097
ENSMUSG00000070999,ENSMFAG00000033331
ENSMUSG00000028478,ENSMFAG00000034266
ENSMUSG00000001962,ENSMFAG00000021581
ENSMUSG00000029364,ENSMFAG00000036105
ENSMUSG00000029364,ENSMFAG00000003453
ENSMUSG00000029830,ENSMFAG00000040251
ENSMUSG00000044636,ENSMFAG00000061964
ENSMUSG00000049502,ENSMFAG00000031102
ENSMUSG00000073804,ENSMFAG00000050665
ENSMUSG00000009733,ENSMFAG00000002003
ENSMUSG00000000791,ENSMFAG00000041911
ENSMUSG00000048377,ENSMFAG00000057445
ENSMUSG00000031398,ENSMFAG00000040837
ENSMUSG00000050866,ENSMFAG00000003701
ENSMUSG00000024941,ENSMFAG00000030370
ENSMUSG00000032373,ENSMFAG00000040970
ENSMUSG00000034855,ENSMFAG00000064155
ENSMUSG00000030924,ENSMFAG00000036613
ENSMUSG00000038600,ENSMFAG00000044669
ENSMUSG00000022906,ENSMFAG00000030796
ENSMUSG00000032864,ENSMFAG00000029426
ENSMUSG00000034826,ENSMFAG00000031205
ENSMUSG00000061311,ENSMFAG00000011988
ENSMUSG00000061589,ENSMFAG00000049331
ENSMUSG00000017723,ENSMFAG00000030693
ENSMUSG00000002910,ENSMFAG00000003817
ENSMUSG00000052534,ENSMFAG00000002296
ENSMUSG00000032375,ENSMFAG00000050606
ENSMUSG00000074596,ENSMFAG00000042089
ENSMUSG00000007721,ENSMFAG00000042756
ENSMUSG00000027164,ENSMFAG00000040017
ENSMUSG00000000792,ENSMFAG00000000036
ENSMUSG00000039191,ENSMFAG00000001779
ENSMUSG00000028479,ENSMFAG00000039922
ENSMUSG00000029829,ENSMFAG00000052877
ENSMUSG00000048787,ENSMFAG00000047955
ENSMUSG00000063455,ENSMFAG00000046305
ENSMUSG00000015289,ENSMFAG00000012369
ENSMUSG00000015289,ENSMFAG00000004038
ENSMUSG00000045128,ENSMFAG00000064451
ENSMUSG00000015290,ENSMFAG00000000884
ENSMUSG00000030922,ENSMFAG00000003508
ENSMUSG00000053040,ENSMFAG00000050606
ENSMUSG00000017733,ENSMFAG00000000643
ENSMUSG00000070533,ENSMFAG00000030907
ENSMUSG00000077928,ENSMFAG00000014457
ENSMUSG00000021835,ENSMFAG00000040789
ENSMUSG00000000346,ENSMFAG00000031319
ENSMUSG00000000346,ENSMFAG00000001009
ENSMUSG00000049902,ENSMFAG00000002021
ENSMUSG00000032806,ENSMFAG00000035989
ENSMUSG00000077563,ENSMFAG00000009132
ENSMUSG00000036943,ENSMFAG00000054576
ENSMUSG00000019261,ENSMFAG00000039483
ENSMUSG00000053559,ENSMFAG00000053555
ENSMUSG00000036781,ENSMFAG00000055707
ENSMUSG00000084609,ENSMFAG00000040907
ENSMUSG00000021395,ENSMFAG00000002525
ENSMUSG00000015222,ENSMFAG00000037191
ENSMUSG00000031399,ENSMFAG00000041814
ENSMUSG00000065797,ENSMFAG00000033786
ENSMUSG00000050468,ENSMFAG00000054984
ENSMUSG00000018412,ENSMFAG00000030723
ENSMUSG00000035278,ENSMFAG00000034618
ENSMUSG00000046352,ENSMFAG00000064221
ENSMUSG00000029826,ENSMFAG00000001484
ENSMUSG00000040055,ENSMFAG00000013419
ENSMUSG00000021396,ENSMFAG00000045135
ENSMUSG00000032370,ENSMFAG00000001322
ENSMUSG00000035439,ENSMFAG00000033583
ENSMUSG00000021947,ENSMFAG00000034286
ENSMUSG00000098112,ENSMFAG00000046291
ENSMUSG00000065424,ENSMFAG00000015015
ENSMUSG00000024786,ENSMFAG00000001100
ENSMUSG00000020211,ENSMFAG00000002638
ENSMUSG00000041773,ENSMFAG00000030568
ENSMUSG00002076756,ENSMFAG00000034005
ENSMUSG00002076756,ENSMFAG00000014318
ENSMUSG00002076756,ENSMFAG00000011928
ENSMUSG00000032503,ENSMFAG00000041762
ENSMUSG00000024784,ENSMFAG00000040663
ENSMUSG00000024777,ENSMFAG00000041875
ENSMUSG00000021876,ENSMFAG00000023531
ENSMUSG00000072115,ENSMFAG00000047441
ENSMUSG00000072115,ENSMFAG00000062278
ENSMUSG00000002395,ENSMFAG00000039292
ENSMUSG00000072575,ENSMFAG00000053241
ENSMUSG00000072575,ENSMFAG00000062707
ENSMUSG00000021880,ENSMFAG00000005448
ENSMUSG00002076893,ENSMFAG00000013730
ENSMUSG00000044348,ENSMFAG00000043958
ENSMUSG00000044348,ENSMFAG00000054864
ENSMUSG00000020400,ENSMFAG00000030366
ENSMUSG00000035696,ENSMFAG00000003440
ENSMUSG00000023031,ENSMFAG00000044458
ENSMUSG00000035896,ENSMFAG00000055711
ENSMUSG00000027690,ENSMFAG00000038078
ENSMUSG00000059606,ENSMFAG00000050506
ENSMUSG00000059606,ENSMFAG00000055348
ENSMUSG00000059606,ENSMFAG00000059196
ENSMUSG00000056832,ENSMFAG00000044086
ENSMUSG00000047894,ENSMFAG00000047441
ENSMUSG00000047894,ENSMFAG00000062278
ENSMUSG00000058620,ENSMFAG00000035322
ENSMUSG00000050766,ENSMFAG00000050506
ENSMUSG00000050766,ENSMFAG00000055348
ENSMUSG00000050766,ENSMFAG00000059196
ENSMUSG00000035215,ENSMFAG00000044572
ENSMUSG00000022175,ENSMFAG00000040578
ENSMUSG00000074594,ENSMFAG00000036538
ENSMUSG00000024773,ENSMFAG00000002767
ENSMUSG00000070529,ENSMFAG00000045953
ENSMUSG00000078940,ENSMFAG00000040005
ENSMUSG00000067704,ENSMFAG00000001764
ENSMUSG00000027889,ENSMFAG00000040571
ENSMUSG00000017310,ENSMFAG00000055751
ENSMUSG00000037280,ENSMFAG00000031673
ENSMUSG00000035206,ENSMFAG00000039923
ENSMUSG00000042595,ENSMFAG00000000454
ENSMUSG00000046338,ENSMFAG00000042130
ENSMUSG00000022176,ENSMFAG00000032788
ENSMUSG00000038538,ENSMFAG00000037061
ENSMUSG00000023110,ENSMFAG00000001324
ENSMUSG00000022286,ENSMFAG00000032722
ENSMUSG00000076434,ENSMFAG00000042167
ENSMUSG00000031283,ENSMFAG00000036630
ENSMUSG00000002396,ENSMFAG00000044199
ENSMUSG00000032841,ENSMFAG00000059336
ENSMUSG00000029426,ENSMFAG00000039184
ENSMUSG00000052273,ENSMFAG00000041674
ENSMUSG00000022177,ENSMFAG00000042332
ENSMUSG00000034911,ENSMFAG00000037623
ENSMUSG00000065582,ENSMFAG00000012614
ENSMUSG00000065523,ENSMFAG00000011942
ENSMUSG00000029193,ENSMFAG00000003530
ENSMUSG00000024772,ENSMFAG00000032608
ENSMUSG00000022178,ENSMFAG00000055086
ENSMUSG00000051359,ENSMFAG00000036726
ENSMUSG00000050192,ENSMFAG00000040220
ENSMUSG00000050192,ENSMFAG00000032595
ENSMUSG00000059406,ENSMFAG00000038356
ENSMUSG00000031820,ENSMFAG00000044771
ENSMUSG00000019689,ENSMFAG00000062411
ENSMUSG00000057068,ENSMFAG00000041213
ENSMUSG00001118668,ENSMFAG00000055896
ENSMUSG00000039221,ENSMFAG00000041383
ENSMUSG00000029823,ENSMFAG00000041131
ENSMUSG00000022108,ENSMFAG00000036817
ENSMUSG00000035683,ENSMFAG00000039640
ENSMUSG00000046295,ENSMFAG00000045052
ENSMUSG00000024769,ENSMFAG00000046402
ENSMUSG00000035299,ENSMFAG00000037182
ENSMUSG00000050668,ENSMFAG00000043245
ENSMUSG00000047963,ENSMFAG00000053353
ENSMUSG00000050650,ENSMFAG00000058700
ENSMUSG00000050650,ENSMFAG00000061091
ENSMUSG00000050650,ENSMFAG00000056317
ENSMUSG00000050650,ENSMFAG00000052090
ENSMUSG00000050650,ENSMFAG00000053055
ENSMUSG00000022109,ENSMFAG00000036744
ENSMUSG00000093973,ENSMFAG00000058700
ENSMUSG00000093973,ENSMFAG00000061091
ENSMUSG00000093973,ENSMFAG00000056317
ENSMUSG00000093973,ENSMFAG00000052090
ENSMUSG00000093973,ENSMFAG00000053055
ENSMUSG00000039178,ENSMFAG00000000286
ENSMUSG00000096719,ENSMFAG00000058700
ENSMUSG00000096719,ENSMFAG00000061091
ENSMUSG00000096719,ENSMFAG00000056317
ENSMUSG00000096719,ENSMFAG00000052090
ENSMUSG00000096719,ENSMFAG00000053055
ENSMUSG00000009108,ENSMFAG00000039529
ENSMUSG00000007950,ENSMFAG00000028796
ENSMUSG00000024079,ENSMFAG00000030576
ENSMUSG00000078698,ENSMFAG00000058700
ENSMUSG00000078698,ENSMFAG00000061091
ENSMUSG00000078698,ENSMFAG00000056317
ENSMUSG00000078698,ENSMFAG00000052090
ENSMUSG00000078698,ENSMFAG00000053055
ENSMUSG00000033405,ENSMFAG00000042118
ENSMUSG00000034771,ENSMFAG00000033930
ENSMUSG00000034880,ENSMFAG00000044117
ENSMUSG00000036578,ENSMFAG00000044836
ENSMUSG00000017299,ENSMFAG00000044013
ENSMUSG00000014030,ENSMFAG00000044193
ENSMUSG00000022110,ENSMFAG00000043471
ENSMUSG00000024947,ENSMFAG00000037342
ENSMUSG00000038045,ENSMFAG00000034517
ENSMUSG00000000531,ENSMFAG00000041403
ENSMUSG00000030917,ENSMFAG00000031143
ENSMUSG00000027163,ENSMFAG00000060407
ENSMUSG00000023034,ENSMFAG00000045297
ENSMUSG00000062691,ENSMFAG00000063109
ENSMUSG00000026683,ENSMFAG00000012290
ENSMUSG00000050050,ENSMFAG00000040081
ENSMUSG00000033186,ENSMFAG00000044898
ENSMUSG00000001403,ENSMFAG00000063220
ENSMUSG00000001403,ENSMFAG00000028239
ENSMUSG00000022070,ENSMFAG00000045514
ENSMUSG00000024081,ENSMFAG00000042567
ENSMUSG00000037204,ENSMFAG00000032136
ENSMUSG00000067173,ENSMFAG00000058700
ENSMUSG00000067173,ENSMFAG00000061091
ENSMUSG00000067173,ENSMFAG00000056317
ENSMUSG00000067173,ENSMFAG00000052090
ENSMUSG00000067173,ENSMFAG00000053055
ENSMUSG00000079598,ENSMFAG00000064966
ENSMUSG00000070552,ENSMFAG00000058700
ENSMUSG00000070552,ENSMFAG00000061091
ENSMUSG00000070552,ENSMFAG00000056317
ENSMUSG00000070552,ENSMFAG00000052090
ENSMUSG00000070552,ENSMFAG00000053055
ENSMUSG00000034845,ENSMFAG00000040183
ENSMUSG00000017300,ENSMFAG00000037927
ENSMUSG00000037185,ENSMFAG00000001336
ENSMUSG00000061436,ENSMFAG00000001456
ENSMUSG00000070551,ENSMFAG00000058700
ENSMUSG00000070551,ENSMFAG00000061091
ENSMUSG00000070551,ENSMFAG00000056317
ENSMUSG00000070551,ENSMFAG00000052090
ENSMUSG00000070551,ENSMFAG00000053055
ENSMUSG00000046718,ENSMFAG00000002669
ENSMUSG00000070550,ENSMFAG00000058700
ENSMUSG00000070550,ENSMFAG00000061091
ENSMUSG00000070550,ENSMFAG00000056317
ENSMUSG00000070550,ENSMFAG00000052090
ENSMUSG00000070550,ENSMFAG00000053055
ENSMUSG00000048058,ENSMFAG00000043269
ENSMUSG00000025246,ENSMFAG00000005183
ENSMUSG00000025246,ENSMFAG00000050736
ENSMUSG00000031813,ENSMFAG00000056814
ENSMUSG00000000001,ENSMFAG00000037770
ENSMUSG00000050870,ENSMFAG00000058700
ENSMUSG00000050870,ENSMFAG00000061091
ENSMUSG00000050870,ENSMFAG00000056317
ENSMUSG00000050870,ENSMFAG00000052090
ENSMUSG00000050870,ENSMFAG00000053055
ENSMUSG00000070547,ENSMFAG00000058700
ENSMUSG00000070547,ENSMFAG00000061091
ENSMUSG00000070547,ENSMFAG00000056317
ENSMUSG00000070547,ENSMFAG00000052090
ENSMUSG00000070547,ENSMFAG00000053055
ENSMUSG00000033166,ENSMFAG00000027055
ENSMUSG00000074109,ENSMFAG00000058700
ENSMUSG00000074109,ENSMFAG00000061091
ENSMUSG00000074109,ENSMFAG00000056317
ENSMUSG00000074109,ENSMFAG00000052090
ENSMUSG00000074109,ENSMFAG00000053055
ENSMUSG00000024082,ENSMFAG00000031686
ENSMUSG00000023039,ENSMFAG00000032813
ENSMUSG00000050425,ENSMFAG00000058700
ENSMUSG00000050425,ENSMFAG00000061091
ENSMUSG00000050425,ENSMFAG00000056317
ENSMUSG00000050425,ENSMFAG00000052090
ENSMUSG00000050425,ENSMFAG00000053055
ENSMUSG00000043664,ENSMFAG00000032087
ENSMUSG00000070546,ENSMFAG00000058700
ENSMUSG00000070546,ENSMFAG00000061091
ENSMUSG00000070546,ENSMFAG00000056317
ENSMUSG00000070546,ENSMFAG00000052090
ENSMUSG00000070546,ENSMFAG00000053055
ENSMUSG00000030911,ENSMFAG00000034578
ENSMUSG00000035725,ENSMFAG00000052639
ENSMUSG00000027189,ENSMFAG00000045833
ENSMUSG00000026678,ENSMFAG00000042336
ENSMUSG00000039156,ENSMFAG00000034185
ENSMUSG00000044581,ENSMFAG00000042822
ENSMUSG00000073427,ENSMFAG00000048690
ENSMUSG00000017307,ENSMFAG00000031839
ENSMUSG00000024070,ENSMFAG00000037186
ENSMUSG00000050947,ENSMFAG00000030580
ENSMUSG00000038530,ENSMFAG00000048267
ENSMUSG00000034612,ENSMFAG00000040754
ENSMUSG00000035649,ENSMFAG00000006899
ENSMUSG00002075065,ENSMFAG00000007150
ENSMUSG00002075065,ENSMFAG00000006257
ENSMUSG00002075065,ENSMFAG00000006763
ENSMUSG00000034591,ENSMFAG00000045731
ENSMUSG00000048796,ENSMFAG00000040958
ENSMUSG00000070532,ENSMFAG00000002602
ENSMUSG00000045822,ENSMFAG00000037551
ENSMUSG00000049235,ENSMFAG00000049273
ENSMUSG00000027188,ENSMFAG00000042856
ENSMUSG00000026675,ENSMFAG00000062302
ENSMUSG00000020255,ENSMFAG00000039029
ENSMUSG00000048997,ENSMFAG00000041449
ENSMUSG00000020256,ENSMFAG00000040964
ENSMUSG00000022376,ENSMFAG00000000140
ENSMUSG00000001588,ENSMFAG00000039943
ENSMUSG00000035572,ENSMFAG00000045646
ENSMUSG00000017764,ENSMFAG00000044865
ENSMUSG00000017767,ENSMFAG00000043787
ENSMUSG00000030471,ENSMFAG00000044093
ENSMUSG00000021789,ENSMFAG00000039235
ENSMUSG00000021789,ENSMFAG00000051159
ENSMUSG00000060771,ENSMFAG00000042958
ENSMUSG00000024948,ENSMFAG00000033749
ENSMUSG00000039873,ENSMFAG00000045854
ENSMUSG00000026974,ENSMFAG00000039528
ENSMUSG00000037780,ENSMFAG00000001265
ENSMUSG00000034807,ENSMFAG00000034050
ENSMUSG00000023017,ENSMFAG00000035165
ENSMUSG00000045973,ENSMFAG00000020470
ENSMUSG00000045973,ENSMFAG00000049216
ENSMUSG00000021795,ENSMFAG00000045610
ENSMUSG00000018340,ENSMFAG00000037015
ENSMUSG00000030909,ENSMFAG00000042236
ENSMUSG00000029108,ENSMFAG00000040327
ENSMUSG00000119692,ENSMFAG00000005283
ENSMUSG00000029925,ENSMFAG00000016846
ENSMUSG00000027004,ENSMFAG00000035606
ENSMUSG00000031344,ENSMFAG00000041143
ENSMUSG00000044813,ENSMFAG00000014991
ENSMUSG00000030470,ENSMFAG00000020396
ENSMUSG00000034560,ENSMFAG00000044577
ENSMUSG00000034799,ENSMFAG00000002929
ENSMUSG00000029361,ENSMFAG00000000922
ENSMUSG00000030905,ENSMFAG00000000877
ENSMUSG00000005089,ENSMFAG00000043293
ENSMUSG00000027887,ENSMFAG00000047408
ENSMUSG00000031347,ENSMFAG00000044996
ENSMUSG00000065322,ENSMFAG00000006297
ENSMUSG00000035561,ENSMFAG00000018664
ENSMUSG00000023018,ENSMFAG00000000413
ENSMUSG00000068749,ENSMFAG00000000081
ENSMUSG00000046179,ENSMFAG00000046393
ENSMUSG00000035551,ENSMFAG00000038740
ENSMUSG00000038507,ENSMFAG00000034646
ENSMUSG00000031349,ENSMFAG00000008105
ENSMUSG00000028327,ENSMFAG00000042474
ENSMUSG00000024084,ENSMFAG00000038124
ENSMUSG00000042599,ENSMFAG00000002056
ENSMUSG00000027684,ENSMFAG00000033167
ENSMUSG00000024155,ENSMFAG00000000726
ENSMUSG00000034755,ENSMFAG00000030468
ENSMUSG00000020263,ENSMFAG00000043698
ENSMUSG00000041836,ENSMFAG00000003527
ENSMUSG00000023019,ENSMFAG00000031489
ENSMUSG00000024158,ENSMFAG00000004030
ENSMUSG00000041245,ENSMFAG00000031003
ENSMUSG00000023021,ENSMFAG00000043342
ENSMUSG00000035539,ENSMFAG00000032879
ENSMUSG00000027375,ENSMFAG00000025747
ENSMUSG00000035517,ENSMFAG00000003187
ENSMUSG00000031805,ENSMFAG00000034366
ENSMUSG00000017760,ENSMFAG00000045769
ENSMUSG00000049588,ENSMFAG00000029997
ENSMUSG00000026674,ENSMFAG00000036365
ENSMUSG00000057615,ENSMFAG00000036681
ENSMUSG00000031109,ENSMFAG00000003196
ENSMUSG00000010461,ENSMFAG00000037522
ENSMUSG00000029923,ENSMFAG00000003529
ENSMUSG00000029922,ENSMFAG00000000737
ENSMUSG00000046070,ENSMFAG00000042039
ENSMUSG00000000594,ENSMFAG00000032758
ENSMUSG00000039183,ENSMFAG00000037059
ENSMUSG00000037216,ENSMFAG00000008385
ENSMUSG00000026088,ENSMFAG00000000680
ENSMUSG00000035495,ENSMFAG00000002863
ENSMUSG00000055567,ENSMFAG00000038823
ENSMUSG00000022332,ENSMFAG00000041845
ENSMUSG00000089992,ENSMFAG00000043207
ENSMUSG00000029381,ENSMFAG00000002770
ENSMUSG00000038456,ENSMFAG00000043828
ENSMUSG00000028330,ENSMFAG00000030994
ENSMUSG00000024160,ENSMFAG00000031888
ENSMUSG00000015519,ENSMFAG00000032271
ENSMUSG00000049491,ENSMFAG00000003733
ENSMUSG00000024949,ENSMFAG00000033122
ENSMUSG00000038679,ENSMFAG00000036446
ENSMUSG00000037661,ENSMFAG00000028035
ENSMUSG00000020264,ENSMFAG00000046152
ENSMUSG00000028329,ENSMFAG00000001886
ENSMUSG00000017754,ENSMFAG00000036798
ENSMUSG00000075600,ENSMFAG00000036060
ENSMUSG00000046947,ENSMFAG00000007386
ENSMUSG00000040412,ENSMFAG00000064328
ENSMUSG00000040412,ENSMFAG00000029951
ENSMUSG00000048922,ENSMFAG00000044937
ENSMUSG00000019802,ENSMFAG00000034177
ENSMUSG00000020261,ENSMFAG00000010715
ENSMUSG00000055762,ENSMFAG00000034313
ENSMUSG00000055762,ENSMFAG00000060571
ENSMUSG00000055762,ENSMFAG00000031120
ENSMUSG00000028331,ENSMFAG00000045298
ENSMUSG00000002416,ENSMFAG00000048116
ENSMUSG00000073436,ENSMFAG00000026250
ENSMUSG00000070000,ENSMFAG00000041892
ENSMUSG00000002413,ENSMFAG00000001069
ENSMUSG00000032366,ENSMFAG00000030943
ENSMUSG00000044770,ENSMFAG00000000713
ENSMUSG00000028332,ENSMFAG00000031373
ENSMUSG00000055333,ENSMFAG00000039681
ENSMUSG00000038880,ENSMFAG00000046146
ENSMUSG00000028333,ENSMFAG00000032850
ENSMUSG00000029918,ENSMFAG00000032116
ENSMUSG00000031004,ENSMFAG00000037072
ENSMUSG00000045314,ENSMFAG00000053078
ENSMUSG00000027002,ENSMFAG00000001975
ENSMUSG00000024165,ENSMFAG00000033861
ENSMUSG00000032898,ENSMFAG00000031531
ENSMUSG00000027886,ENSMFAG00000030402
ENSMUSG00000057716,ENSMFAG00000043984
ENSMUSG00000028334,ENSMFAG00000030217
ENSMUSG00000020532,ENSMFAG00000045655
ENSMUSG00000048100,ENSMFAG00000036679
ENSMUSG00000029916,ENSMFAG00000039906
ENSMUSG00000038002,ENSMFAG00000002985
ENSMUSG00000026087,ENSMFAG00000001729
ENSMUSG00000039853,ENSMFAG00000040114
ENSMUSG00000040389,ENSMFAG00000043278
ENSMUSG00000034813,ENSMFAG00000034631
ENSMUSG00000026279,ENSMFAG00000042330
ENSMUSG00000027884,ENSMFAG00000000255
ENSMUSG00000034327,ENSMFAG00000000476
ENSMUSG00000028337,ENSMFAG00000026563
ENSMUSG00000037172,ENSMFAG00000002632
ENSMUSG00000037999,ENSMFAG00000041357
ENSMUSG00000024228,ENSMFAG00000034456
ENSMUSG00000061584,ENSMFAG00000031272
ENSMUSG00000026085,ENSMFAG00000031984
ENSMUSG00000037159,ENSMFAG00000038833
ENSMUSG00000118664,ENSMFAG00000039566
ENSMUSG00000036872,ENSMFAG00000039229
ENSMUSG00000026005,ENSMFAG00000001492
ENSMUSG00000027883,ENSMFAG00000041461
ENSMUSG00000039813,ENSMFAG00000041832
ENSMUSG00000045237,ENSMFAG00000047287
ENSMUSG00000045237,ENSMFAG00000062619
ENSMUSG00000015812,ENSMFAG00000052417
ENSMUSG00000056629,ENSMFAG00000002773
ENSMUSG00000029911,ENSMFAG00000032819
ENSMUSG00000090326,ENSMFAG00000003247
ENSMUSG00000073139,ENSMFAG00000040133
ENSMUSG00000044447,ENSMFAG00000001732
ENSMUSG00000029359,ENSMFAG00000046337
ENSMUSG00000039809,ENSMFAG00000042106
ENSMUSG00000049565,ENSMFAG00000043987
ENSMUSG00000058407,ENSMFAG00000032607
ENSMUSG00000073102,ENSMFAG00000043768
ENSMUSG00000052850,ENSMFAG00000063716
ENSMUSG00000037140,ENSMFAG00000061404
ENSMUSG00000029909,ENSMFAG00000033856
ENSMUSG00000020609,ENSMFAG00000037483
ENSMUSG00000031358,ENSMFAG00000031868
ENSMUSG00000037652,ENSMFAG00000034130
ENSMUSG00000045514,ENSMFAG00000042777
ENSMUSG00000066191,ENSMFAG00000031706
ENSMUSG00000029915,ENSMFAG00000036311
ENSMUSG00000090061,ENSMFAG00000003920
ENSMUSG00000018697,ENSMFAG00000003108
ENSMUSG00000048385,ENSMFAG00000035496
ENSMUSG00000032867,ENSMFAG00000035404
ENSMUSG00000018893,ENSMFAG00000042315
ENSMUSG00000039849,ENSMFAG00000039034
ENSMUSG00000026004,ENSMFAG00000031878
ENSMUSG00000022094,ENSMFAG00000003405
ENSMUSG00000040451,ENSMFAG00000002389
ENSMUSG00000039774,ENSMFAG00000037688
ENSMUSG00000054612,ENSMFAG00000051214
ENSMUSG00000033576,ENSMFAG00000048917
ENSMUSG00000058250,ENSMFAG00000059261
ENSMUSG00000068587,ENSMFAG00000000048
ENSMUSG00000036560,ENSMFAG00000042528
ENSMUSG00000031355,ENSMFAG00000037315
ENSMUSG00000018698,ENSMFAG00000001746
ENSMUSG00000060512,ENSMFAG00000035785
ENSMUSG00000033565,ENSMFAG00000031994
ENSMUSG00000018593,ENSMFAG00000038613
ENSMUSG00000027001,ENSMFAG00000034205
ENSMUSG00000047881,ENSMFAG00000029954
ENSMUSG00000028339,ENSMFAG00000038680
ENSMUSG00000045257,ENSMFAG00000010260
ENSMUSG00000054901,ENSMFAG00000041349
ENSMUSG00000057092,ENSMFAG00000003734
ENSMUSG00000039834,ENSMFAG00000035432
ENSMUSG00000026083,ENSMFAG00000038108
ENSMUSG00000029171,ENSMFAG00000033991
ENSMUSG00000033644,ENSMFAG00000038537
ENSMUSG00000062456,ENSMFAG00000003176
ENSMUSG00000024896,ENSMFAG00000000189
ENSMUSG00000030507,ENSMFAG00000032640
ENSMUSG00000029174,ENSMFAG00000002697
ENSMUSG00000074896,ENSMFAG00000045508
ENSMUSG00000062488,ENSMFAG00000045508
ENSMUSG00000018585,ENSMFAG00000050498
ENSMUSG00000026999,ENSMFAG00000000834
ENSMUSG00000024014,ENSMFAG00000036745
ENSMUSG00000009378,ENSMFAG00000002755
ENSMUSG00000046096,ENSMFAG00000039549
ENSMUSG00000025223,ENSMFAG00000041257
ENSMUSG00000061816,ENSMFAG00000031549
ENSMUSG00000018583,ENSMFAG00000036965
ENSMUSG00000007613,ENSMFAG00000044981
ENSMUSG00000022126,ENSMFAG00000043445
ENSMUSG00000030505,ENSMFAG00000038053
ENSMUSG00000079580,ENSMFAG00000032959
ENSMUSG00000031354,ENSMFAG00000057015
