marmoset_gene,macaque_gene
ENSCJAG00000015738,ENSMFAG00000031028
ENSCJAG00000012052,ENSMFAG00000038901
ENSCJAG00000082782,ENSMFAG00000051227
ENSCJAG00000075862,ENSMFAG00000017839
ENSCJAG00000014868,ENSMFAG00000002653
ENSCJAG00000019739,ENSMFAG00000032932
ENSCJAG00000086106,ENSMFAG00000008933
ENSCJAG00000065813,ENSMFAG00000043049
ENSCJAG00000009494,ENSMFAG00000001994
ENSCJAG00000072858,ENSMFAG00000051846
ENSCJAG00000061458,ENSMFAG00000036227
ENSCJAG00000079258,ENSMFAG00000062341
ENSCJAG00000077611,ENSMFAG00000008933
ENSCJAG00000081850,ENSMFAG00000003616
ENSCJAG00000014745,ENSMFAG00000004030
ENSCJAG00000004927,ENSMFAG00000002436
ENSCJAG00000011869,ENSMFAG00000039130
ENSCJAG00000067412,ENSMFAG00000008933
ENSCJAG00000002115,ENSMFAG00000044368
ENSCJAG00000082013,ENSMFAG00000024212
ENSCJAG00000010773,ENSMFAG00000038823
ENSCJAG00000012217,ENSMFAG00000035764
ENSCJAG00000006747,ENSMFAG00000031708
ENSCJAG00000069874,ENSMFAG00000008933
ENSCJAG00000020206,ENSMFAG00000000741
ENSCJAG00000014225,ENSMFAG00000016561
ENSCJAG00000017425,ENSMFAG00000042449
ENSCJAG00000075200,ENSMFAG00000030032
ENSCJAG00000018606,ENSMFAG00000003488
ENSCJAG00000071773,ENSMFAG00000008933
ENSCJAG00000015892,ENSMFAG00000039946
ENSCJAG00000029619,ENSMFAG00000016087
ENSCJAG00000007479,ENSMFAG00000044925
ENSCJAG00000062931,ENSMFAG00000004020
ENSCJAG00000017379,ENSMFAG00000031055
ENSCJAG00000077155,ENSMFAG00000008933
ENSCJAG00000006762,ENSMFAG00000041971
ENSCJAG00000084738,ENSMFAG00000059172
ENSCJAG00000004327,ENSMFAG00000040303
ENSCJAG00000080680,ENSMFAG00000008933
ENSCJAG00000073851,ENSMFAG00000044459
ENSCJAG00000071052,ENSMFAG00000008933
ENSCJAG00000083414,ENSMFAG00000065017
ENSCJAG00000078653,ENSMFAG00000004267
ENSCJAG00000006239,ENSMFAG00000044324
ENSCJAG00000082329,ENSMFAG00000051706
ENSCJAG00000069832,ENSMFAG00000008933
ENSCJAG00000082623,ENSMFAG00000054682
ENSCJAG00000001749,ENSMFAG00000043501
ENSCJAG00000045168,ENSMFAG00000024190
ENSCJAG00000045168,ENSMFAG00000011661
ENSCJAG00000045168,ENSMFAG00000062709
ENSCJAG00000045168,ENSMFAG00000023926
ENSCJAG00000041039,ENSMFAG00000011746
ENSCJAG00000014764,ENSMFAG00000037024
ENSCJAG00000012016,ENSMFAG00000016861
ENSCJAG00000006772,ENSMFAG00000045797
ENSCJAG00000037018,ENSMFAG00000035749
ENSCJAG00000078949,ENSMFAG00000008933
ENSCJAG00000012931,ENSMFAG00000054210
ENSCJAG00000015883,ENSMFAG00000041966
ENSCJAG00000022426,ENSMFAG00000051542
ENSCJAG00000077715,ENSMFAG00000014343
ENSCJAG00000035428,ENSMFAG00000038012
ENSCJAG00000079468,ENSMFAG00000008933
ENSCJAG00000009474,ENSMFAG00000002654
ENSCJAG00000072279,ENSMFAG00000035270
ENSCJAG00000084532,ENSMFAG00000008933
ENSCJAG00000017228,ENSMFAG00000033744
ENSCJAG00000021120,ENSMFAG00000014792
ENSCJAG00000037847,ENSMFAG00000030183
ENSCJAG00000086053,ENSMFAG00000005409
ENSCJAG00000014245,ENSMFAG00000000710
ENSCJAG00000076141,ENSMFAG00000008933
ENSCJAG00000086362,ENSMFAG00000006081
ENSCJAG00000012342,ENSMFAG00000044864
ENSCJAG00000004715,ENSMFAG00000044300
ENSCJAG00000014767,ENSMFAG00000000726
ENSCJAG00000086989,ENSMFAG00000008933
ENSCJAG00000073236,ENSMFAG00000063923
ENSCJAG00000077075,ENSMFAG00000040632
ENSCJAG00000011049,ENSMFAG00000036165
ENSCJAG00000011890,ENSMFAG00000021199
ENSCJAG00000075727,ENSMFAG00000047434
ENSCJAG00000011994,ENSMFAG00000002708
ENSCJAG00000083050,ENSMFAG00000059100
ENSCJAG00000000821,ENSMFAG00000001415
ENSCJAG00000039347,ENSMFAG00000005067
ENSCJAG00000084769,ENSMFAG00000008933
ENSCJAG00000003139,ENSMFAG00000041206
ENSCJAG00000076151,ENSMFAG00000003012
ENSCJAG00000005776,ENSMFAG00000033146
ENSCJAG00000045833,ENSMFAG00000050015
ENSCJAG00000047504,ENSMFAG00000040150
ENSCJAG00000018581,ENSMFAG00000034162
ENSCJAG00000002252,ENSMFAG00000002622
ENSCJAG00000084374,ENSMFAG00000008933
ENSCJAG00000005582,ENSMFAG00000038751
ENSCJAG00000007459,ENSMFAG00000044115
ENSCJAG00000012044,ENSMFAG00000065817
ENSCJAG00000084133,ENSMFAG00000008933
ENSCJAG00000044456,ENSMFAG00000021183
ENSCJAG00000003365,ENSMFAG00000000542
ENSCJAG00000069781,ENSMFAG00000045888
ENSCJAG00000081481,ENSMFAG00000065541
ENSCJAG00000020234,ENSMFAG00000039631
ENSCJAG00000016757,ENSMFAG00000042805
ENSCJAG00000069909,ENSMFAG00000008933
ENSCJAG00000006224,ENSMFAG00000003273
ENSCJAG00000017287,ENSMFAG00000031650
ENSCJAG00000022913,ENSMFAG00000056405
ENSCJAG00000069715,ENSMFAG00000052275
ENSCJAG00000069715,ENSMFAG00000055972
ENSCJAG00000069715,ENSMFAG00000048262
ENSCJAG00000069715,ENSMFAG00000058781
ENSCJAG00000069715,ENSMFAG00000049881
ENSCJAG00000069715,ENSMFAG00000064185
ENSCJAG00000069715,ENSMFAG00000055175
ENSCJAG00000069715,ENSMFAG00000054018
ENSCJAG00000069715,ENSMFAG00000061610
ENSCJAG00000075568,ENSMFAG00000008933
ENSCJAG00000015470,ENSMFAG00000036676
ENSCJAG00000074570,ENSMFAG00000032776
ENSCJAG00000074570,ENSMFAG00000063488
ENSCJAG00000006810,ENSMFAG00000043566
ENSCJAG00000076512,ENSMFAG00000052275
ENSCJAG00000076512,ENSMFAG00000055972
ENSCJAG00000076512,ENSMFAG00000048262
ENSCJAG00000076512,ENSMFAG00000058781
ENSCJAG00000076512,ENSMFAG00000049881
ENSCJAG00000076512,ENSMFAG00000064185
ENSCJAG00000076512,ENSMFAG00000055175
ENSCJAG00000076512,ENSMFAG00000054018
ENSCJAG00000076512,ENSMFAG00000061610
ENSCJAG00000058414,ENSMFAG00000015566
ENSCJAG00000078284,ENSMFAG00000019112
ENSCJAG00000012916,ENSMFAG00000046095
ENSCJAG00000012039,ENSMFAG00000001718
ENSCJAG00000040424,ENSMFAG00000022775
ENSCJAG00000019727,ENSMFAG00000033938
ENSCJAG00000066183,ENSMFAG00000042078
ENSCJAG00000039244,ENSMFAG00000032410
ENSCJAG00000070347,ENSMFAG00000038405
ENSCJAG00000007427,ENSMFAG00000001307
ENSCJAG00000070979,ENSMFAG00000059412
ENSCJAG00000040620,ENSMFAG00000034764
ENSCJAG00000070812,ENSMFAG00000005409
ENSCJAG00000017949,ENSMFAG00000045513
ENSCJAG00000011982,ENSMFAG00000031763
ENSCJAG00000020238,ENSMFAG00000045593
ENSCJAG00000076544,ENSMFAG00000052275
ENSCJAG00000076544,ENSMFAG00000055972
ENSCJAG00000076544,ENSMFAG00000048262
ENSCJAG00000076544,ENSMFAG00000058781
ENSCJAG00000076544,ENSMFAG00000049881
ENSCJAG00000076544,ENSMFAG00000064185
ENSCJAG00000076544,ENSMFAG00000055175
ENSCJAG00000076544,ENSMFAG00000054018
ENSCJAG00000076544,ENSMFAG00000061610
ENSCJAG00000042757,ENSMFAG00000054420
ENSCJAG00000027907,ENSMFAG00000036492
ENSCJAG00000000845,ENSMFAG00000032727
ENSCJAG00000023052,ENSMFAG00000033396
ENSCJAG00000014265,ENSMFAG00000007317
ENSCJAG00000006830,ENSMFAG00000036350
ENSCJAG00000016765,ENSMFAG00000001716
ENSCJAG00000015870,ENSMFAG00000001051
ENSCJAG00000010822,ENSMFAG00000001492
ENSCJAG00000085164,ENSMFAG00000005452
ENSCJAG00000085164,ENSMFAG00000005484
ENSCJAG00000006214,ENSMFAG00000036858
ENSCJAG00000005538,ENSMFAG00000000350
ENSCJAG00000002082,ENSMFAG00000007211
ENSCJAG00000003381,ENSMFAG00000044649
ENSCJAG00000081004,ENSMFAG00000020756
ENSCJAG00000074072,ENSMFAG00000060016
ENSCJAG00000074072,ENSMFAG00000059335
ENSCJAG00000074072,ENSMFAG00000049951
ENSCJAG00000074072,ENSMFAG00000063263
ENSCJAG00000019451,ENSMFAG00000000368
ENSCJAG00000012961,ENSMFAG00000044430
ENSCJAG00000012010,ENSMFAG00000045002
ENSCJAG00000011912,ENSMFAG00000003033
ENSCJAG00000082376,ENSMFAG00000014451
ENSCJAG00000006175,ENSMFAG00000041889
ENSCJAG00000012021,ENSMFAG00000042097
ENSCJAG00000000099,ENSMFAG00000003203
ENSCJAG00000073289,ENSMFAG00000064590
ENSCJAG00000001714,ENSMFAG00000001242
ENSCJAG00000000957,ENSMFAG00000031502
ENSCJAG00000032389,ENSMFAG00000010510
ENSCJAG00000001536,ENSMFAG00000037026
ENSCJAG00000007447,ENSMFAG00000045477
ENSCJAG00000044877,ENSMFAG00000022325
ENSCJAG00000017480,ENSMFAG00000036954
ENSCJAG00000045517,ENSMFAG00000002553
ENSCJAG00000083637,ENSMFAG00000048092
ENSCJAG00000073841,ENSMFAG00000011378
ENSCJAG00000002299,ENSMFAG00000038121
ENSCJAG00000004281,ENSMFAG00000003768
ENSCJAG00000085462,ENSMFAG00000052275
ENSCJAG00000085462,ENSMFAG00000055972
ENSCJAG00000085462,ENSMFAG00000048262
ENSCJAG00000085462,ENSMFAG00000058781
ENSCJAG00000085462,ENSMFAG00000049881
ENSCJAG00000085462,ENSMFAG00000064185
ENSCJAG00000085462,ENSMFAG00000055175
ENSCJAG00000085462,ENSMFAG00000054018
ENSCJAG00000085462,ENSMFAG00000061610
ENSCJAG00000027039,ENSMFAG00000029401
ENSCJAG00000017255,ENSMFAG00000039237
ENSCJAG00000077602,ENSMFAG00000049429
ENSCJAG00000011956,ENSMFAG00000044983
ENSCJAG00000017088,ENSMFAG00000002498
ENSCJAG00000011925,ENSMFAG00000043728
ENSCJAG00000014801,ENSMFAG00000030857
ENSCJAG00000062174,ENSMFAG00000036954
ENSCJAG00000000191,ENSMFAG00000042659
ENSCJAG00000006203,ENSMFAG00000003916
ENSCJAG00000004700,ENSMFAG00000033614
ENSCJAG00000001740,ENSMFAG00000003298
ENSCJAG00000076018,ENSMFAG00000059580
ENSCJAG00000076018,ENSMFAG00000052725
ENSCJAG00000072208,ENSMFAG00000060800
ENSCJAG00000068164,ENSMFAG00000002836
ENSCJAG00000016779,ENSMFAG00000035159
ENSCJAG00000017932,ENSMFAG00000041162
ENSCJAG00000005474,ENSMFAG00000040818
ENSCJAG00000012937,ENSMFAG00000003566
ENSCJAG00000020247,ENSMFAG00000001013
ENSCJAG00000045337,ENSMFAG00000037184
ENSCJAG00000078398,ENSMFAG00000047760
ENSCJAG00000078398,ENSMFAG00000063728
ENSCJAG00000078398,ENSMFAG00000056751
ENSCJAG00000078398,ENSMFAG00000050888
ENSCJAG00000017487,ENSMFAG00000032824
ENSCJAG00000044628,ENSMFAG00000033248
ENSCJAG00000045225,ENSMFAG00000023393
ENSCJAG00000040920,ENSMFAG00000004781
ENSCJAG00000019725,ENSMFAG00000057310
ENSCJAG00000010121,ENSMFAG00000000120
ENSCJAG00000000227,ENSMFAG00000044644
ENSCJAG00000007445,ENSMFAG00000062634
ENSCJAG00000074870,ENSMFAG00000060880
ENSCJAG00000072240,ENSMFAG00000061733
ENSCJAG00000072240,ENSMFAG00000056088
ENSCJAG00000072240,ENSMFAG00000052399
ENSCJAG00000072240,ENSMFAG00000058725
ENSCJAG00000072240,ENSMFAG00000053301
ENSCJAG00000072240,ENSMFAG00000062741
ENSCJAG00000072240,ENSMFAG00000063747
ENSCJAG00000072240,ENSMFAG00000060869
ENSCJAG00000072240,ENSMFAG00000063834
ENSCJAG00000072240,ENSMFAG00000048270
ENSCJAG00000082028,ENSMFAG00000013660
ENSCJAG00000000867,ENSMFAG00000034638
ENSCJAG00000082135,ENSMFAG00000052275
ENSCJAG00000082135,ENSMFAG00000055972
ENSCJAG00000082135,ENSMFAG00000048262
ENSCJAG00000082135,ENSMFAG00000058781
ENSCJAG00000082135,ENSMFAG00000049881
ENSCJAG00000082135,ENSMFAG00000064185
ENSCJAG00000082135,ENSMFAG00000055175
ENSCJAG00000082135,ENSMFAG00000054018
ENSCJAG00000082135,ENSMFAG00000061610
ENSCJAG00000010851,ENSMFAG00000031878
ENSCJAG00000011918,ENSMFAG00000003242
ENSCJAG00000078679,ENSMFAG00000032824
ENSCJAG00000040319,ENSMFAG00000052821
ENSCJAG00000012620,ENSMFAG00000034186
ENSCJAG00000033684,ENSMFAG00000004994
ENSCJAG00000001739,ENSMFAG00000001111
ENSCJAG00000019485,ENSMFAG00000005352
ENSCJAG00000003396,ENSMFAG00000002458
ENSCJAG00000017285,ENSMFAG00000035578
ENSCJAG00000040122,ENSMFAG00000042981
ENSCJAG00000012907,ENSMFAG00000042937
ENSCJAG00000015814,ENSMFAG00000034220
ENSCJAG00000065289,ENSMFAG00000023385
ENSCJAG00000040720,ENSMFAG00000009247
ENSCJAG00000002315,ENSMFAG00000038255
ENSCJAG00000005831,ENSMFAG00000036557
ENSCJAG00000011920,ENSMFAG00000002223
ENSCJAG00000064359,ENSMFAG00000035600
ENSCJAG00000000970,ENSMFAG00000001093
ENSCJAG00000000970,ENSMFAG00000005442
ENSCJAG00000042413,ENSMFAG00000042070
ENSCJAG00000041968,ENSMFAG00000048904
ENSCJAG00000040445,ENSMFAG00000035625
ENSCJAG00000006188,ENSMFAG00000037498
ENSCJAG00000065676,ENSMFAG00000014155
ENSCJAG00000014876,ENSMFAG00000002099
ENSCJAG00000055150,ENSMFAG00000019995
ENSCJAG00000025876,ENSMFAG00000004712
ENSCJAG00000047344,ENSMFAG00000014343
ENSCJAG00000040664,ENSMFAG00000030766
ENSCJAG00000082298,ENSMFAG00000019957
ENSCJAG00000067422,ENSMFAG00000050302
ENSCJAG00000074605,ENSMFAG00000037982
ENSCJAG00000006156,ENSMFAG00000040025
ENSCJAG00000019719,ENSMFAG00000063776
ENSCJAG00000040416,ENSMFAG00000062864
ENSCJAG00000047537,ENSMFAG00000000617
ENSCJAG00000004602,ENSMFAG00000033080
ENSCJAG00000013983,ENSMFAG00000039719
ENSCJAG00000005838,ENSMFAG00000040010
ENSCJAG00000038711,ENSMFAG00000040348
ENSCJAG00000003142,ENSMFAG00000034657
ENSCJAG00000034500,ENSMFAG00000026977
ENSCJAG00000017388,ENSMFAG00000001892
ENSCJAG00000000111,ENSMFAG00000031046
ENSCJAG00000045810,ENSMFAG00000044125
ENSCJAG00000011884,ENSMFAG00000030742
ENSCJAG00000054254,ENSMFAG00000060652
ENSCJAG00000000627,ENSMFAG00000037027
ENSCJAG00000001762,ENSMFAG00000002207
ENSCJAG00000023523,ENSMFAG00000037466
ENSCJAG00000061157,ENSMFAG00000056632
ENSCJAG00000010117,ENSMFAG00000032854
ENSCJAG00000019649,ENSMFAG00000031356
ENSCJAG00000009710,ENSMFAG00000000851
ENSCJAG00000017518,ENSMFAG00000037794
ENSCJAG00000007421,ENSMFAG00000045375
ENSCJAG00000081276,ENSMFAG00000048937
ENSCJAG00000001555,ENSMFAG00000037613
ENSCJAG00000001555,ENSMFAG00000058549
ENSCJAG00000071672,ENSMFAG00000050385
ENSCJAG00000086042,ENSMFAG00000013370
ENSCJAG00000006176,ENSMFAG00000032036
ENSCJAG00000080210,ENSMFAG00000049795
ENSCJAG00000080210,ENSMFAG00000059218
ENSCJAG00000080210,ENSMFAG00000065181
ENSCJAG00000080210,ENSMFAG00000056588
ENSCJAG00000080210,ENSMFAG00000047298
ENSCJAG00000080210,ENSMFAG00000063395
ENSCJAG00000080210,ENSMFAG00000056378
ENSCJAG00000080210,ENSMFAG00000063651
ENSCJAG00000080210,ENSMFAG00000059216
ENSCJAG00000080210,ENSMFAG00000048814
ENSCJAG00000080210,ENSMFAG00000063346
ENSCJAG00000080210,ENSMFAG00000064069
ENSCJAG00000048517,ENSMFAG00000006033
ENSCJAG00000010924,ENSMFAG00000031549
ENSCJAG00000004220,ENSMFAG00000040069
ENSCJAG00000083554,ENSMFAG00000065758
ENSCJAG00000083554,ENSMFAG00000048206
ENSCJAG00000083554,ENSMFAG00000060711
ENSCJAG00000047425,ENSMFAG00000043431
ENSCJAG00000085960,ENSMFAG00000045912
ENSCJAG00000014913,ENSMFAG00000002990
ENSCJAG00000020252,ENSMFAG00000032261
ENSCJAG00000018535,ENSMFAG00000044525
ENSCJAG00000016790,ENSMFAG00000045763
ENSCJAG00000071525,ENSMFAG00000032192
ENSCJAG00000070220,ENSMFAG00000048036
ENSCJAG00000000204,ENSMFAG00000034052
ENSCJAG00000017432,ENSMFAG00000003993
ENSCJAG00000030999,ENSMFAG00000015521
ENSCJAG00000013997,ENSMFAG00000000566
ENSCJAG00000068180,ENSMFAG00000060880
ENSCJAG00000004894,ENSMFAG00000027007
ENSCJAG00000014910,ENSMFAG00000041890
ENSCJAG00000011862,ENSMFAG00000038450
ENSCJAG00000017890,ENSMFAG00000002332
ENSCJAG00000062192,ENSMFAG00000001029
ENSCJAG00000037089,ENSMFAG00000022179
ENSCJAG00000014328,ENSMFAG00000036729
ENSCJAG00000006107,ENSMFAG00000000704
ENSCJAG00000012896,ENSMFAG00000044367
ENSCJAG00000041534,ENSMFAG00000016854
ENSCJAG00000039349,ENSMFAG00000043381
ENSCJAG00000043873,ENSMFAG00000019212
ENSCJAG00000045315,ENSMFAG00000030129
ENSCJAG00000045315,ENSMFAG00000040328
ENSCJAG00000064766,ENSMFAG00000064710
ENSCJAG00000015020,ENSMFAG00000003078
ENSCJAG00000071027,ENSMFAG00000045266
ENSCJAG00000012629,ENSMFAG00000033576
ENSCJAG00000017144,ENSMFAG00000036626
ENSCJAG00000001797,ENSMFAG00000001151
ENSCJAG00000042312,ENSMFAG00000045499
ENSCJAG00000019631,ENSMFAG00000003764
ENSCJAG00000006145,ENSMFAG00000030946
ENSCJAG00000017527,ENSMFAG00000035501
ENSCJAG00000077799,ENSMFAG00000055587
ENSCJAG00000017063,ENSMFAG00000034401
ENSCJAG00000076526,ENSMFAG00000065042
ENSCJAG00000076526,ENSMFAG00000054625
ENSCJAG00000076526,ENSMFAG00000058580
ENSCJAG00000076526,ENSMFAG00000047249
ENSCJAG00000076526,ENSMFAG00000052870
ENSCJAG00000076526,ENSMFAG00000058897
ENSCJAG00000068053,ENSMFAG00000035079
ENSCJAG00000018762,ENSMFAG00000045294
ENSCJAG00000067475,ENSMFAG00000011746
ENSCJAG00000012876,ENSMFAG00000044838
ENSCJAG00000079168,ENSMFAG00000035187
ENSCJAG00000006198,ENSMFAG00000051170
ENSCJAG00000017961,ENSMFAG00000017477
ENSCJAG00000017961,ENSMFAG00000057256
ENSCJAG00000017470,ENSMFAG00000034701
ENSCJAG00000017481,ENSMFAG00000002637
ENSCJAG00000038600,ENSMFAG00000036702
ENSCJAG00000015495,ENSMFAG00000034349
ENSCJAG00000004911,ENSMFAG00000039386
ENSCJAG00000045235,ENSMFAG00000051571
ENSCJAG00000017554,ENSMFAG00000063924
ENSCJAG00000019509,ENSMFAG00000033111
ENSCJAG00000012871,ENSMFAG00000000274
ENSCJAG00000006177,ENSMFAG00000038157
ENSCJAG00000038362,ENSMFAG00000044657
ENSCJAG00000085194,ENSMFAG00000058787
ENSCJAG00000011825,ENSMFAG00000043372
ENSCJAG00000018782,ENSMFAG00000035805
ENSCJAG00000000923,ENSMFAG00000039345
ENSCJAG00000001111,ENSMFAG00000032903
ENSCJAG00000038860,ENSMFAG00000041765
ENSCJAG00000003184,ENSMFAG00000036771
ENSCJAG00000025999,ENSMFAG00000054866
ENSCJAG00000002351,ENSMFAG00000038263
ENSCJAG00000068388,ENSMFAG00000014180
ENSCJAG00000001731,ENSMFAG00000032933
ENSCJAG00000019711,ENSMFAG00000002952
ENSCJAG00000005848,ENSMFAG00000030808
ENSCJAG00000077492,ENSMFAG00000018632
ENSCJAG00000003539,ENSMFAG00000034409
ENSCJAG00000003889,ENSMFAG00000042422
ENSCJAG00000073125,ENSMFAG00000048186
ENSCJAG00000043158,ENSMFAG00000055310
ENSCJAG00000039825,ENSMFAG00000055848
ENSCJAG00000002037,ENSMFAG00000033297
ENSCJAG00000044882,ENSMFAG00000011746
ENSCJAG00000003877,ENSMFAG00000038486
ENSCJAG00000021936,ENSMFAG00000001899
ENSCJAG00000000145,ENSMFAG00000037016
ENSCJAG00000009122,ENSMFAG00000031456
ENSCJAG00000015774,ENSMFAG00000045273
ENSCJAG00000052747,ENSMFAG00000051941
ENSCJAG00000078368,ENSMFAG00000049942
ENSCJAG00000019558,ENSMFAG00000061116
ENSCJAG00000019558,ENSMFAG00000044054
ENSCJAG00000078893,ENSMFAG00000058640
ENSCJAG00000081883,ENSMFAG00000009580
ENSCJAG00000006139,ENSMFAG00000031616
ENSCJAG00000017489,ENSMFAG00000042316
ENSCJAG00000087262,ENSMFAG00000004354
ENSCJAG00000018813,ENSMFAG00000031869
ENSCJAG00000082240,ENSMFAG00000057609
ENSCJAG00000013038,ENSMFAG00000045610
ENSCJAG00000072491,ENSMFAG00000059067
ENSCJAG00000000980,ENSMFAG00000042990
ENSCJAG00000042440,ENSMFAG00000046139
ENSCJAG00000029231,ENSMFAG00000021747
ENSCJAG00000004943,ENSMFAG00000003547
ENSCJAG00000038871,ENSMFAG00000020169
ENSCJAG00000073961,ENSMFAG00000024270
ENSCJAG00000033434,ENSMFAG00000040488
ENSCJAG00000024160,ENSMFAG00000022955
ENSCJAG00000031211,ENSMFAG00000000195
ENSCJAG00000017477,ENSMFAG00000000954
ENSCJAG00000003842,ENSMFAG00000034459
ENSCJAG00000036913,ENSMFAG00000008321
ENSCJAG00000087223,ENSMFAG00000052275
ENSCJAG00000087223,ENSMFAG00000055972
ENSCJAG00000087223,ENSMFAG00000048262
ENSCJAG00000087223,ENSMFAG00000058781
ENSCJAG00000087223,ENSMFAG00000049881
ENSCJAG00000087223,ENSMFAG00000064185
ENSCJAG00000087223,ENSMFAG00000055175
ENSCJAG00000087223,ENSMFAG00000054018
ENSCJAG00000087223,ENSMFAG00000061610
ENSCJAG00000017511,ENSMFAG00000015518
ENSCJAG00000041482,ENSMFAG00000031125
ENSCJAG00000077967,ENSMFAG00000052275
ENSCJAG00000077967,ENSMFAG00000055972
ENSCJAG00000077967,ENSMFAG00000048262
ENSCJAG00000077967,ENSMFAG00000058781
ENSCJAG00000077967,ENSMFAG00000049881
ENSCJAG00000077967,ENSMFAG00000064185
ENSCJAG00000077967,ENSMFAG00000055175
ENSCJAG00000077967,ENSMFAG00000054018
ENSCJAG00000077967,ENSMFAG00000061610
ENSCJAG00000023319,ENSMFAG00000024894
ENSCJAG00000006739,ENSMFAG00000001739
ENSCJAG00000046541,ENSMFAG00000039235
ENSCJAG00000046541,ENSMFAG00000051159
ENSCJAG00000074623,ENSMFAG00000060437
ENSCJAG00000078600,ENSMFAG00000034459
ENSCJAG00000040352,ENSMFAG00000044052
ENSCJAG00000015141,ENSMFAG00000004706
ENSCJAG00000084462,ENSMFAG00000034669
ENSCJAG00000073164,ENSMFAG00000010846
ENSCJAG00000061218,ENSMFAG00000002866
ENSCJAG00000019528,ENSMFAG00000038469
ENSCJAG00000019528,ENSMFAG00000056288
ENSCJAG00000017525,ENSMFAG00000036904
ENSCJAG00000004960,ENSMFAG00000046269
ENSCJAG00000019525,ENSMFAG00000002118
ENSCJAG00000001175,ENSMFAG00000004008
ENSCJAG00000018843,ENSMFAG00000040987
ENSCJAG00000026441,ENSMFAG00000020919
ENSCJAG00000000621,ENSMFAG00000030828
ENSCJAG00000047026,ENSMFAG00000032851
ENSCJAG00000084141,ENSMFAG00000052737
ENSCJAG00000017096,ENSMFAG00000043921
ENSCJAG00000006113,ENSMFAG00000031616
ENSCJAG00000006099,ENSMFAG00000044181
ENSCJAG00000017863,ENSMFAG00000038239
ENSCJAG00000014784,ENSMFAG00000039462
ENSCJAG00000004667,ENSMFAG00000003417
ENSCJAG00000000125,ENSMFAG00000039357
ENSCJAG00000014347,ENSMFAG00000045014
ENSCJAG00000054971,ENSMFAG00000042465
ENSCJAG00000070258,ENSMFAG00000009628
ENSCJAG00000029859,ENSMFAG00000035088
ENSCJAG00000084222,ENSMFAG00000036742
ENSCJAG00000017005,ENSMFAG00000036297
ENSCJAG00000034904,ENSMFAG00000033198
ENSCJAG00000017531,ENSMFAG00000045464
ENSCJAG00000077078,ENSMFAG00000065855
ENSCJAG00000077078,ENSMFAG00000055818
ENSCJAG00000085812,ENSMFAG00000013370
ENSCJAG00000003884,ENSMFAG00000043176
ENSCJAG00000011810,ENSMFAG00000000179
ENSCJAG00000000854,ENSMFAG00000042817
ENSCJAG00000009756,ENSMFAG00000040977
ENSCJAG00000082966,ENSMFAG00000057750
ENSCJAG00000001145,ENSMFAG00000038869
ENSCJAG00000025159,ENSMFAG00000011657
ENSCJAG00000068037,ENSMFAG00000045795
ENSCJAG00000070010,ENSMFAG00000055479
ENSCJAG00000015591,ENSMFAG00000003887
ENSCJAG00000003891,ENSMFAG00000000362
ENSCJAG00000003891,ENSMFAG00000033218
ENSCJAG00000003891,ENSMFAG00000036101
ENSCJAG00000003891,ENSMFAG00000064932
ENSCJAG00000003891,ENSMFAG00000052668
ENSCJAG00000003891,ENSMFAG00000000322
ENSCJAG00000003891,ENSMFAG00000055367
ENSCJAG00000003891,ENSMFAG00000003666
ENSCJAG00000003891,ENSMFAG00000038048
ENSCJAG00000003891,ENSMFAG00000061697
ENSCJAG00000011984,ENSMFAG00000003941
ENSCJAG00000012645,ENSMFAG00000042438
ENSCJAG00000018851,ENSMFAG00000031691
ENSCJAG00000018851,ENSMFAG00000008788
ENSCJAG00000006056,ENSMFAG00000030934
ENSCJAG00000003204,ENSMFAG00000031607
ENSCJAG00000006108,ENSMFAG00000060041
ENSCJAG00000015552,ENSMFAG00000028007
ENSCJAG00000024374,ENSMFAG00000005384
ENSCJAG00000016990,ENSMFAG00000045300
ENSCJAG00000010985,ENSMFAG00000044079
ENSCJAG00000067047,ENSMFAG00000044275
ENSCJAG00000004124,ENSMFAG00000032749
ENSCJAG00000058138,ENSMFAG00000048228
ENSCJAG00000083921,ENSMFAG00000053249
ENSCJAG00000021166,ENSMFAG00000040518
ENSCJAG00000047489,ENSMFAG00000012014
ENSCJAG00000018844,ENSMFAG00000044067
ENSCJAG00000001971,ENSMFAG00000001136
ENSCJAG00000066238,ENSMFAG00000035365
ENSCJAG00000017568,ENSMFAG00000045305
ENSCJAG00000042954,ENSMFAG00000003413
ENSCJAG00000047146,ENSMFAG00000012304
ENSCJAG00000003471,ENSMFAG00000045401
ENSCJAG00000070845,ENSMFAG00000005238
ENSCJAG00000014363,ENSMFAG00000034494
ENSCJAG00000075577,ENSMFAG00000061818
ENSCJAG00000065299,ENSMFAG00000042424
ENSCJAG00000017200,ENSMFAG00000039552
ENSCJAG00000045398,ENSMFAG00000042711
ENSCJAG00000023238,ENSMFAG00000037573
ENSCJAG00000001573,ENSMFAG00000041354
ENSCJAG00000001186,ENSMFAG00000033013
ENSCJAG00000035547,ENSMFAG00000009560
ENSCJAG00000084152,ENSMFAG00000050170
ENSCJAG00000019557,ENSMFAG00000037544
ENSCJAG00000041485,ENSMFAG00000024733
ENSCJAG00000052904,ENSMFAG00000040143
ENSCJAG00000000140,ENSMFAG00000038811
ENSCJAG00000018901,ENSMFAG00000033672
